제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.03.07.|2020.03.11.&section=kin&page=1
목디스크 인가요?,목요일에 자다가 일어났는데 갑자기 목에 통증이 심하게 오고 일어날 수 없고 고개도 안돌아갔습니다지금 3~4일째 계속 아픈데 활동하면 통증이 조금 줄어들다가도 목에 힘줘서 일어나야할 때 통증이 옵니다특히 누워서 일어나거나 살짝 눕는듯 앉았다 일어날 때요가운데는 아니고 약간 왼쪽이 아프고 왼쪽 손에 힘이 살짝 덜 들어갑니다컵을 들어도 놓칠까봐 무섭습니다 ㅠㅠ왼쪽팔만 살짝 저리다가 안저리고 반복됩니다그리고 한번 통증을 느끼고 계속 움직이면 통증이 안오다가 가만히 몇 분 있다가 움직이면 또 통증이 옵니다..파스를 붙이고 최대한 스트레칭을 계속 해주는데 너무 아프네요 ㅠㅠ뻐근하다가 아픈것도 아니고 하루아침에 갑자기 아파서 당황스럽습니다왜그런건가요?,한의원에 가세요.
성인 ADHD,"제가 어릴 때부터 우울증 불안증 기피 불면이 심해서 먹고 있는 곳 말고 새로운 곳에서 재검사받았거든요 근데 모든 우울 ,불안 수치가 최고조로 나왔어요 엄청 심각하다고의사선생님이 성인 ADHD일 것 같다고 판단해주셔서 검사권유했는데 증상들이 뭔가요? 저는 집중할 거는 끝까지 관심가지고 하는데 여기저기 자잘한 것에는 집중을 못해요 예를들에 유튜브를 보는데 재밌지만 금밤지루해져서 다른거보고 또 다른거보고 어디에 관심을 가지기가 어려고 싫증을 잘내요 성격도 급한데 치우는 거 미루다가 한꺼번에 할 땐 대청소하고 근데 다들 이러는 거 아닌가요? 불안증도 굉장히 심해오 24시간 달고 있는 것 같아요","님은 우울 불안장애 대인기피 불면증이 심해서 정신과 약을 먹고 있는데도, 새로운 곳에서 재검사를 받았는데 우울 불안 수치가 최고조로 나와 증상이 엄청 심각하다고 나왔고, 더구나 성인 ADHD일 것 같아서 검사를 받아볼 것을 권유받으셨군요. ​문제는 님이 우울 불안장애 대인기피 불면증으로 이미 약물치료를 받고 있는데도, 나아지지 않을 경우, 의사샘과 상담하면서 약물용량을 높이면, 좀더 안정되는데 도움을 받을 수 있습니다. 그러나 병원을 바꿔서, 더 강력한 약을 쓰는 것은 결과적으로 증상억제는 될 수 있어도, 완치는 안되는 것으로 아셔야 합니다. ​더구나 성인ADHD 검사를 하면 비용은 낼 수 있어도, 치료에는 아무런 도움이 되지 않고, 또 성인 ADHD를 원인적으로 해결해 주는 약이 없다는 것도 아셔야 합니다. 또 실제로 성인 ADHD 증상이 있다면, 약물치료가 아닌, 증상의 심리적인 원인을 찾아내고 없애줄 수 있는 심리치료를 받아야만 합니다. ​ ADHD는 주의력결핍 과잉행동장애 충동성을 보이는 증상을 말하지만, 치료 약제로는 뇌신경활동을 억제해서 과잉행동 충동성을 억제해 줄 수는 약은 있어도, 약을 먹으면, 마음이 차분해지고 주의집중력이 길러지는 약은 없습니다.오히려 약을 오랫동안 먹게 되면, 뇌신경활동이 약물로 억제됨으로서 인지능력 학습력이 떨어지고 학습무기력을 겪을 수 있고, 약물부작용도 겪을 수 있습니다. 그럼으로 공부하는 학생들은 되도록 정신과 약물은 삼가해야 합니다.​학생은 여기에 올린 질문글 답글을 부모님께 보여드리는 용기를 보이고, 부모님과 함께 우울증과 성인ADHD증상도 보인다면, 문제증상에서 벗어날 수 있는 심리치료 방법을 찾아야 합니다. 우울증은 마음의 병으로 빠르게 원인적으로 벗어날 수 있어야 합니다. 심리치료는 학생의 문제증상을 해결하고 마음과 삶의 태로를 바꿔서 성공적인 삶을 만들어내는, 무엇보다 중요한 일입니다. ​학생이 우울증에서 벗어나려면, 먼저 우울증이 만들어진 심리적인 원인이 무엇인지 찾아내는 원인검사를 받아보면문제 원인을 알 수 있고 해결책도 알 수 있습니다. 우울증의 심리적인 원인을 모르면, 어떤 약물로도 심리상담으로도원인적인 심리치료는 될 수 없습니다. 학생이 스스로 알고 있는 원인이 아닌 더 깊은 속마음에 자리잡은 원인입니다.​​물론 정신과 약물 처방을 받으시면, 일시적으로는 약물치료로 우울증상과 불안증상은 어느정도 억제될 수있어도, 약물로 증상 원인을 없애주는 원인치료는 정신과에서는 할 수 없어서, 약물에 의존하는 증상치료만 계속 하게 됩니다.​왜냐하면 약물치료로 학습에 대한 집중력 기억력 학습의욕이 커지고 생활에 활력이 생기면서 학습무기력이 없어지고 친구관계가 좋아지게 하는 그런 약물치료는 없기 때문입니다. 오히려 정신과 약물때문에 학습무기력에 빠질 수 있어서, 공부를 해야 하는 학생은 약물치료를 되도록 삼가해야 합니다.​님이 우울증에 의한 불안장애와 무기력에서 빠르게 벗어나고 싶다면, 약물없이 우울증과 불안장애의 심리적인 원인을 찾아내고 없애주는 NLP심리치료를 받는 것이 님 문제를 빠르게 해결할 수 있는 지름길이 될 것입니다. ​우울증과 불안장애에 쓰는 정신과 약물인 항우울제 항불안제 신경안정제는 뇌신경을 억제해서 일시적으로 증상을 억제해 줄 수는 있어도 원인치료는 될 수 없습니다. 약을 먹으니 좀 괜찮다는 것은, 약물로 뇌신경을 억제하고 있는 것을 말하며, 약을 끊으면 다시 증상이 나타나는 것입니다. 그럼으로 우울 불안에서 완전하게 벗어나시려면, 약물에만 의존하면 안됩니다. 꼭 우울 불안의 심리원인을 찾아내고 없애주는 원인적인 심리치료를 받으셔야 합니다. ​​집에 불이 나면, 재빨리 불을 꺼야 합니다. 아니면 작은 불도 곧 큰 불이 되어서 집안의 모든 것을 다 태워버릴 수 있습니다. 우울증은 마음에 불이 난 것과 같아서, 되도록 초기 우울증이 나타날 때, 우울 불안의 원인을 찾아 없애줄 수 있는 원인적인 심리치료를 받으셔야 합니다. ​천둥 번개치고 비바람 눈보라 치는 날씨에도, 비행기를 타고 구름 위 하늘에 오르면, 탁트인 푸르고 쾌청한 새로운 세상을 볼 수 있듯이, NLP심리치료는 우울 불안한 마음을 밝고 긍정적이며 슬기로운 상태로, 마음상태를 바꿔 놓아, 지금까지와 전혀 다른, 밝고 새로운 세상을 경험하게 하면서, 자신의 꿈을 이뤄나가는 밝고 능력있는 나, 새로운 참 나를 만들어 줍니다. 학생은 우울증 상태에서 혼자 어두운 생각에 빠지지 말고, 심리치료 전문가의 도움을 받을 수 있으면, 학생의 마음을 밝고 명랑한 상태로 빠르게 바꿔줄 수 있습니다. ​님은 먼저 우울 불안장애의 심리적인 원인을 찾아내는 원인검사를 받아보면, 증상의 원인을 알 수 있고, 해결책도 알 수 있습니다. 우울증상의 심리적인 원인을 찾아내는 원인검사와 증상 원인을 약물없이 없애줄 수 있는 NLP심리치료를 함께 받으시면, 약물치료 기간을 단축할 수 있고, 빠르게 원인치료가 될 수 있습니다. ​님의 우울 불안장애를 약물없이 문제를 해결하는 원인적인 심리치료를 받아 문제를 해결하면서, 우울 불안한 마음상태를 밝고 건강한 상태로 마음상태를 바꿔놓을 수 있는, NLP심리치료 전문가의 도움을 받는 것이 문제를 빠르게 원인적으로 해결할 수 있습니다. ​님 문제를 해결할 수 있는 NLP 심리치료를 추천합니다. 원인검사와 함께 약물없이 문제 원인을 찾아내고 없애주는 심리치료는 아무데서나 할 수 없습니다. NLP심리치료는 약을 쓰지 않아서 약물부작용도 없고, 재발도 없습니다. ​NLP는 우수한 사람들의 심리특성의 핵심 원리를 연구 정리한 것으로, 누구나 배워 익히면, 자신의 잠재 우수성을 더 잘 발휘할 수 있는 마음을 다루는 최신의 심리기술입니다. 나아가 이곳에선 심리적으로 우수성원리를 배워 익히면서자신의 마음의 문제를 스스로 해결하고 자신의 마음상처를 마음속에서 들어내는 NLP심리치료를 배워 익힙니다. ​누구나 심리 정서적으로 우수한 사람들의 심리 특성 원리를 배워 익혀내면서, 자신의 마음상태를 최상의 상태로 바꿔내면, 누구나 가장 자랑스러운 참 나를 만들 수 있게 됨으로 능력있는 삶, 행복한 삶을 누리게 합니다.​'세살버릇 여든간다' 라는 속담이 있듯이, 우울증을 오랫동안 겪게 되면, 부정적인 사고가 심리 정서로 굳어지면서 세상을 긍정적으로 보지 못하고 부정적으로 보게 됨으로서 앞으로 행복한 삶은 어려워질 수 있습니다.이제라도 꼭 우울 불안장애 원인을 찾아내고 없애주는 NLP심리치료를 받으면서, 함께 부정적인 사고방식을 밝고 긍정적으로 바꾸셔야합니다. ​님의 문제를 빠르게 정확하게 해결해 줄 수 있는 곳을, 아래 출처에서 확인할 수 있습니다.이곳은 KBS-TV 생로병사 방송에서, 우울증 불안장애 불면증 같은 모든 마음의 병에는 심리적인 원인이 있어서, 병 증상을 만드는 심리적인 원인을 찾아내는 원인검사와 함께, 문제 원인을 약물없이 심리치료만으로 문제를 해결해 낸 심리치료 성공사례가 의학적으로 검증되어서 방송된 곳이며, NLP심리치료 전문가가 있는 곳입니다. ​이곳 홈피 게시판 성공사례 읽어보시면, 약물없이 빠르고 정확하게 심리치료된 성공사례를 읽어보실 수 있습니다. 방송된 심리치료 성공사례 동영상도 이곳에서 컴으로 다시 볼 수 있습니다. 이곳은 님의 문제를 원인적으로 심리치료해냄으로, 이곳은 님에게 행운이 될 것입니다.​​출처- http://MindNLP.com/ < NLP심리기술연구소 - 무료 전화상담 >​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=349267961&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=748&search_sort=3&spq=0
성인 ADHD,"제가 어릴 때부터 우울증 불안증 기피 불면이 심해서 먹고 있는 곳 말고 새로운 곳에서 재검사받았거든요 근데 모든 우울 ,불안 수치가 최고조로 나왔어요 엄청 심각하다고의사선생님이 성인 ADHD일 것 같다고 판단해주셔서 검사권유했는데 증상들이 뭔가요? 저는 집중할 거는 끝까지 관심가지고 하는데 여기저기 자잘한 것에는 집중을 못해요 예를들에 유튜브를 보는데 재밌지만 금밤지루해져서 다른거보고 또 다른거보고 어디에 관심을 가지기가 어려고 싫증을 잘내요 성격도 급한데 치우는 거 미루다가 한꺼번에 할 땐 대청소하고 근데 다들 이러는 거 아닌가요? 불안증도 굉장히 심해오 24시간 달고 있는 것 같아요",한의원에 가세요.정신건강 침치료합니다.
성인 ADHD,"제가 어릴 때부터 우울증 불안증 기피 불면이 심해서 먹고 있는 곳 말고 새로운 곳에서 재검사받았거든요 근데 모든 우울 ,불안 수치가 최고조로 나왔어요 엄청 심각하다고의사선생님이 성인 ADHD일 것 같다고 판단해주셔서 검사권유했는데 증상들이 뭔가요? 저는 집중할 거는 끝까지 관심가지고 하는데 여기저기 자잘한 것에는 집중을 못해요 예를들에 유튜브를 보는데 재밌지만 금밤지루해져서 다른거보고 또 다른거보고 어디에 관심을 가지기가 어려고 싫증을 잘내요 성격도 급한데 치우는 거 미루다가 한꺼번에 할 땐 대청소하고 근데 다들 이러는 거 아닌가요? 불안증도 굉장히 심해오 24시간 달고 있는 것 같아요","현재의 그런 증상은, 현대병 이라고도 하고, 현대인 이라면, 모두가 보편적으로 갖고 있는 정신장애인 신경증의 증상 중 신경증에 해당하는 증상입니다.주의집중굘핍증ADHD 라는 증상은, 어린이들에게서흔한 증상으로, 이런 증상이 성인에게서 나타나는 증상은, 신경증입니다.조속한 기일 안에 이런 신경증에 대한 , 적극적인 정신치료를, 받아서 완치를 하셔야 할 것입니다.이런 증상에 처방 해 주는, 향정신성의약품인 약을, 장기 복용을 하면 중독의 위험성과 후유증 이 발생하기도 하고 치료에 도움은 되지만 완치가 되지 않기에, 복용을 하지 말아야 하고, 적극적으로 정신치료를 받아야 만, 완치가 된다는 사실을, 이해 하셔야 할 것입니다.이런 증상은 임상심리전문가로 부터 종합심리진단검사 M.M.Q(mandsel medical q uestionnaire), H.T.P(house tree person), Bender Gestalat , Sentence Completion, M.M.P.I(minnesota multiphasic personality inventory), Rorschach, T.A.T(themat apperction test), 등의 검사를 받아서, 증상의 종류와 상태를 자세하게 파악을 하셔야 하고, 치료를 하면 어떤 방법이 좋은 지를 확인을 하시고, 치료하면 기간은 얼마나 걸릴지를 확인을 해서, 치료에 임해야 좋은 결과를 얻을 수 있을 것입니다.정신과전문의나 임상심리전문가로 부터 적극적으로 정신치료를 받아야 만, 완치가 될 것이고, 처방 해 주는 약을 복용하여, 치료를 해야 겠다는, 마음을 접어야 할 것입니다.정신장애라는 증상은, 아무리 약한 증상이라도, 적극적으로 치료를 하지 않고 방심을 하면, 점차 증상이 심화가 되어서, 문제가 심각하게 되니, 적극적으로 정신치료를 받아서 완치를 하셔야 한다는 점을 이해 하셔야 할 것입니다.참고 하셔서 좋은 결과, 얻기를 기원 드립니다."
갱년기에 대추즙괜찬나요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",나쁠건 없지만 대추즙만으로는 부족합니다.천연발효식초도 갱년기에 좋을수가 있구나 참고 하세요 내가 좋았다고 해서 다른 사람도 좋으라는 법은 없습니다 체질이 다르기 때문 입니다 .식초는 인류가 발견한 가장 위대한 발명품 이라고 합니다 왜냐하면 인체에 부 작용 체질 상관없이 흡수하기 가장 좋은 형태로 바뀐게 바로 식초 입니다.갱년기란 쉽게 말해 나이가 들면서 뇌에서 신체를 관장하는 소뇌가 점차 기능이 저하 되면서 호르몬 분비가 줄어 들거나 멈춰서 나 타나는 않좋은 증상을 통털어 말합니다. 도파민 분비 하고도 연관이 있다고 합니다.통상45~55세에 많이 오는데 출산여성 보다는 독신여성이 빨리오고요즘은 년령이 늦춰지는 추세랍니다.보통은 여성 에게 많이 오지만 남성 에게도 갱년기증상이 옵니다.어느 부분이 특별하게 갱년기 증상이 오는게 아니라 우리의 뇌에서 기능이 떨어지면서 홀몬분비가 줄어들어 중성화 되면서 여러 가지 형태의 불편함이나 고통을 당하게 됩니다.사람에 따라 갱년기 증상을 별로 못느끼고 지나가는 분도 있지만 드러누울 정도로 심한 분도 있습니다.우울증이나 치매 골다공증 등으로 삶을 힘들게 합니다.병원에서는 호르몬요법등 여러 가지 치유 방법이 있으나 신분노출이나 생활 형편상 병원에 가기를 꺼려 하던지 아님 나이가들 면 으레가 그러려니 하고 참고 살던지 민간요법에 좋다는게 하도 많아 산야초를 구하러 다니거나 약령시장에서 사다가 집에서 달여놓고 복용을 합니다.그러다 보면 더 늙어서 어느 부분이 정말 질병이 와서 고생하다가 저세상 으로 갑니다.예방이나 치료방법은 위 글에서 답이 나와 있습니다.머리에서 뇌를 활력있게 해주는 약물이나 식품을 섭취하여 뇌의 노화를 억제하던지 치료 해주면 될거라 생각 합니다.인체 어느 부분이던 중요하지 않은 기관은 없지만 혈액이 가장 많이 가고 산소와 영양분이 필요한 기관이 바로 뇌입니다.뇌에 도움을 주는 물질을 지속적으로 공급을 해준다면 뇌에서 일어나는 부정적인 증상과 현상 이미 잘못된 것도 개선 되지 않을까요?한국은행나무연구소에서는 오래전부터 은행이 대뇌에 미치는 영향에 대하여 연구를 해왔습니다.조현증 우울증 공황장애 범불안증상 갑상선 파킨슨 참으로 치유가 어려운 질환입니다.은행나무 전체에는 어느 부분이나 위에서 열거한 질환에 도움이 되는 물질이 들어있는데 나무나 잎에는 혈액의 순환 개선물질이 많이들어 있고 열매에는 20브릭스에 달하는 당분과 탄닌 옻 성분이 들어 있는데 그냥은 먹을수 없고 8년 이상을 발효 시키면 천연식초가 거의 완성 되면서 사람이 복용해도 안전한 천연 두뇌 개선제가 탄생이 됩니다.은행나무의 성분중에 도파민과 비타민D의 모체가 되는 엘고스테린이라는 물질이 들어있어 칼슘흡수와 골다공증 연골 재생에도 도움을 준다는 연구 논문도 있습니다.다음 네이버 검색창에 은행식초의 효능 검색 해보세요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70302&docId=349266876&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=749&search_sort=3&spq=0
갱년기에 대추즙괜찬나요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","대추 효능은 어려가지가 있지만 우선 비타민이 풍부해 노화를 늦추는데 도움을 주며 피부 건강에도 좋다. 마음을 안정시켜 이미 언급한 불면증을 포함, 괜히 기분이 뒤숭숭해지는 갱년기 여자, 남자에게도 좋습니다.​                    거기에 또하나 편하게 먹고 갱년기 및 중년여성에게 필요한 각종 성분과 부부관계에도 효과있는 미즈케어를 소개해드립니다.                    여성 행복지수 UP! 미즈케어솔루션- 속탄력, 불감증, 건조, 요실금 여성 73.5%가 숨기고 속앓이…- 근본적인 원인 해결로 삶의 행복지수 업그레이드!​집에서 간편하게 근본적인 원인을 개선하여, 자신감 넘치는 당당한 여성으로 거듭날 수 있도록 증상과 니즈에 맞는 최적의 여성솔루션을 제안해드립니다.​여성은 출산 또는 나이가 들어감에 따라 속탄력과 수축력은 자연스럽게 떨어질 수 밖에 없으며 감각 또한 확연히 저하되어 불감증으로 이어지기도 합니다.​▶ 대한민국 여성들의 행복지수 UP GRADE!대한민국 여성들이 더 사랑받고, 더 행복해지고 있습니다.▶ Y존 탄력, Y존 이완꽉 찬 Y존으로 관계의 만족감과 내적 자신감 회복 가능!▶ 여성불감증, 극치감장애강력한 혈액순환과 스트레스 해소 가능!▶ 갱년기, 요실금충만한 부부생활을 되찾고 상실된 삶의 활력을 충전 가능!▶ 행복한 사랑의 기술! 미즈케어솔루션​상담구매고객 모두에게 3종 사은품을 증정합니다!▶ 근본적인 여성기능저하 원인 해결▶ 부담없이 무료상담 받으시고 유용한 팁과 정보도 함께 얻으세요!▶ 설렘 가득했던 연애초로~▶ 전문컨설턴트의 1:1 무료상담, 지금 문의하세요!                    ▼▼▼ 여성의 자신감을 높여주는 미즈케어솔루션 알아보기 ▼▼▼- PC이용 시 : 답변 내용상단 닉네임 오른쪽 V 클릭 후 확인되는 URL 주소 바로 클릭!- 모바일 이용 시 : 답변 상단 닉네임 클릭 후, 화면 왼쪽으로 넘기고 주소 클릭!"
갱년기에 대추즙괜찬나요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",갱년기에 석류도 좋다고 합니다즙종류 참 다양하고 여자 몸이 좋은 재료많아요​정확한 진료를 받으시고 처방받으세요가까운 한의원이라도 좋습니다​갱년기 그냥 방치해 두지 마시고몸을 위해 조금 신경써주세요​              혹시 나도 갱년기 증상에 해당될까?<체크리스트> ​​안녕하세요 엘린 입니다​​​​요즘 코로나로 병원 진료도 쉽게 가기 힘들어지네요​​​​​30대가 ... m.blog.naver.com
갱년기에 대추즙괜찬나요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","제 남편도 같은 증상으로 힘들어 했어요.남성분들은 잦은 음주와 스트레스가 많기에 더욱건강관리에 신경을 쓰셔야 하는데요.홍삼도 먹어보고 보약도 먹어봤는데 잠깐 효과가 있는 것같다가도 다시 원상태로 돌아가더라고요.여러 건강식품을 알아보다가 만난 남성건강보조식품을 소개해 드려요.일반 건강식품이나 영양제와 다르게남성의 전립선건강, 간건강, 스트레스, 성기능 강화까지 효과가 좋은 제품이더라고요.​일단 이 제품을 먹고나서  가장 먼저 느낀게남편이 아침에 일어날때 매우 힘들어 했는데,아침에 힘들지 않게 바로 잘 일어나게 되었고요,밥맛이 좋아져서, 식사량도 늘었고요.피로감이 훨씬 덜하다고 하더라고요.말도 많아지고, 목소리도 커지는데 아마도 기력이 나아져서 그런것 같아요.그리고, 소변보는게 시원하게 느껴지게 되었다고 했고,부부관계도 훨씬더 나아졌고요.다른 영양제 이것저것 안먹고 딱 1봉(두알)만 먹으면 되니비용도 많이 줄더라고요.​주성분이 쏘팔메토, 옥타코사놀, 아연, 밀크씨슬, 홍경천, 5가지 비타민 및 미네랄 외에도남성에게 좋은 14가지의 추가 부원료도 들어있어서, 다른 영양제 안드셔도 되요.​본사에서만 판매를 하고 있어서 중간마진이 빠져 가격도 저렴한 편이고추가증정 이벤트도 많이 하는것 같아요..저도 남편이 효과를 봐서 지인들 선물 많이 했는데다들 좋다고 인사 많이 받았어요.자세한 증상과 함께  본사 상담 받아보시고 구입하실 수 있어요.남성분이 직접 상담 받으시는게 좋겠더라고요.​​남성건강기능식품 상담 바로가기"
갱년기에 대추즙괜찬나요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...","갱년기 관리에 좋은 제품 365올 퀸 소개해드릴게요!​365올 퀸은 ‘2019 한국고객만족도 1위’ 시상식에서 건상기능식품(여성갱년기)부문을 수상한 제품으로서,갱년기에 도움을 줄 수 있을 뿐만 아니라 정상적인 면역기능과 노화를 방지하는 항산화기능, 불면증과 약해진 뼈 건강관리와 함께 골다공증발생위험감소에도 도움을 주는 복합기능성 건강식품 이예요.여성이라면 누구나 겪게 되는 갱년기를 대비하기에 너무나 좋은 제품이예요.365올 퀸은 식약처에서도 인증한 과학적 배합법을 사용해 피크노제롤, 비타민E, 비타민D, 아연 이 4가지 기능성 원료를 절묘하게 섭취할 수 있는 제품인데요.특히 피크노제롤은 프랑스 정부에서 관리하는 소나무 추출의 원료로보르도 지역 소나무  1,000kg에서 단 1kg밖에 추출이 안 되는 원료인데,42세 이상 성인 여성 170명을 대상으로 시험한 결과, 4주/12주 섭취 후 갱년기 현상 평가를 통한 쿠퍼만지수와 WHQ(여성건강지수)가 유의적으로 감소되는 효과를 보였고,여성건강지수와 갱년기지수 항목 17가지에서 개선 효과를 입증한 성분으로, 식약처에서도 인증한 기능성 원료예요.전 세계적으로 입증된 귀한 재료 피크노제롤이 주성분인 365올 퀸은 갱년기 WHQ(여성건강지수) 개선 효과가 임상실험으로 확인되어믿고 활용할 수 있는 여성건강기능식품입니다.​​중년 여성들의 갱년기 극복을 위한 365올 퀸!제 프로필을 한 번 확인해보세요!​"
어깨관절와순 파열 재활운동 및 그 이후 운동관련 질문이요,안녕하세요 저는 약1년전 어깨 관절와순이랑 이두근에 부분파열이라는 진단을 받고 재활과 앞으로의 운동에 관한 궁금증이 있어 문의를 올립니다.(수술정도는 필요없다고 비수술적치료권유하셨습니다) 운동을 좋아하지만 야구선수나 다른종류의 운동선수처럼 운동을 하지는 않았고 맨몸운동 팔굽혀펴기나 턱걸이를 좋아했는데 군대에서 적절히 무게가는 걸 들고 훈련하는 기간에 어깨가 불편해서 쭉늘어지는 느낌이 들어서 그이후로 한의원에 다니면서 침치료를 했지만 나아지지않았고 다른병원을 가서 mri를 찍어봐야할거 같다는 의사선생님의 견해로 병원을 방문하여 mri를 찍었지만 이상 소견이 발견되지않아 또다른병원을가서 관절경검사가 필요할거 같다는 소견에 검사를 통해 진단을 받았습니다 그 이후로 약물 주사 도수치료를 약 3달간 진행하였고 그 이후로는 일상생활에 이상이 없어 재활도 마치게 되었습니다. 되도록이면 팔굽혀펴기나 턱걸이같은 운동은 안좋다고 하지말라고 하셔서 운동을 안하게 되고 재활도 안하니 어느일정기간이 지나면 점점 다시 불편함이 돌아오곤해서 세라밴드를 사서 가끔씩 재활을 합니다. 집에서나 헬스장에서 운동을 하고 싶은데 유튜브 영상이나 자료를 찾아도 어떤 재활을 하고 어느정도 단계까지 늘려가고 또 웨이트나 맨몸운동도 하고싶은데 어떤 운동을 해야할지몰라 자료나 의견이 필요한거 같습니다 20대 초반 남성이다보니 운동하고싶은 마음이 크네요 ㅠㅠ요약 1.비수술적치료재활을 강도나 단계를 올려가며 하고싶습니다.자료나 방법을 알수있을까요?       2. 그 재활이후에 웨이트나 맨몸운동으로 몸을 어느정도 건강하게 유지할 만큼 운동을 하고싶습니다 자료나 방법을 알수있을까요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다.​1. 우선 안정2. 자주 얼음을 대주시고3. 통증이 견딜만 하시면 벽에 양손을 대고 거미처럼 올리고 내리기를 하세요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70120&docId=349266681&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=750&search_sort=3&spq=0
턱에서 딱딱소리,1년 전부터 턱을 크게 벌렸다가 닫을때 딱소리가 납니다. 이게 아프거나 한건 아닌데 너무 거슬리고 신경이 쓰입니다. 어떻게 해야 할까요?? 그리고 만약 병원을 가야 한다면 어느 병원으로 가야하나요??,"안녕하세요. 하이닥-네이버 지식iN 상담의 박무성입니다.​자세한 상담을 위해서는 시진(직접보기), 촉진(눌러보기), 방사선사진 검사 등 다양한 검사가 병행되어야 합니다. 따라서 본 답변은 하나의 가능성으로만 생각하시는 것이 좋습니다.​Popping이라고 하여 해당 증상은 턱관절 사이에 있는 디스크가 들락날락 하는 소리입니다.턱관절 전문병원 혹은 구강내과가 있는 치과병원으로 가시면 정밀 진단 가능합니다.통증이나 불편감이 크지 않다면 보통 적극적으로 치료를 하지는 않습니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70201&docId=349265897&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=751&search_sort=3&spq=0
