제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2018.03.27.|2018.04.01.&section=kin&page=1
허리디스크 2번 ㅠㅠ,몇일전에 척추 2번에 디스크진단을 받고 물리치료 감압치료 열심히 받고있는데요 엉덩이밑으로 팅팅 붓고 밤에 잘수가없고 계속 아픕니다 .. 병원처방약도 먹어도 아파요 ㅜㅜ 자고싶어도 눕자마자 아픕니다 ... ㅜㅜ어떤 자세를 취해도 아파요.. ㅜㅜ 어떻게해야하나요... 몇시간이러도 자고싶어요...,"한방으로 치료 받아보시는건 어떨까요?저도 허리디스크 진단받고 너무너무 고생했는데,ㅈ생한방병원에서 입원치료 받고 너무 좋아졌어요~단순히 통증만 줄여주는게 아니라, 디스크 염증을 제거해주고주위 근육과 인대를 튼튼하게 해줘서 근본적인 원인을잡아준다고 하더라구요~ ㅎ한약먹으면서, 침치료, 약침치료,추나치료,도수치료를 받았는데,잠도못잘정도로 심하던 통증이 2~3일 지나니까 차차 호전되어가더라구요잠도 잘자도, 움직이는거에 제한이 많이 되었는데 통증없이 움직이게 되고 ㅋ척추디스크 전문 한방병원이라서 믿고 치료받았는데, 이름만큼이나치료받으러 오시는 환자분도 많고, 같이 입원해 계시던 분들도 제눈으로도좋아져서 가시는 모습 보니까 더 좋더라구요 ㅋ의료진 포함해서 어찌나 친절하던지, 어느병원에서도 느낄수 없었던가족같은 병원이었어요~가셔서 상담받고 한방으로 치료받아보시길 추천드려요~"
허리디스크 2번 ㅠㅠ,몇일전에 척추 2번에 디스크진단을 받고 물리치료 감압치료 열심히 받고있는데요 엉덩이밑으로 팅팅 붓고 밤에 잘수가없고 계속 아픕니다 .. 병원처방약도 먹어도 아파요 ㅜㅜ 자고싶어도 눕자마자 아픕니다 ... ㅜㅜ어떤 자세를 취해도 아파요.. ㅜㅜ 어떻게해야하나요... 몇시간이러도 자고싶어요...,"병원치료가 듣지 않는다면다른 치료법을 찾는 것도 좋습니다.개인적으로는 재활운동센터를 다니며운동치료를 추천해드리고 싶습니다.추가적으로 집에서 하기 쉬운허리디스크 운동을 몇가지 소개해드리겠습니다.1. Bird dog [버드독]버드독 자세는 네발기기 자세를 취한 다음에한쪽 팔과 반대쪽 다리를 동시에 들어올리는 동작입니다.손과 발을 뻗어 10초정도 버텨준 뒤, 천천히 네발기기자세로 돌아옵니다.이 동작을 진행하실 때, 팔과 다리를 들어올린다는 느낌보다는앞 뒤로 손과 발을 쭉 뻗어준다는 느낌으로 동작을 진행해주시면 됩니다.발을 뻗어줄 때는, 위로 뻗어주는 것이 아니라,뒤에 벽을 발바닥으로 딛듯이 수평으로 뻗어주어야 합니다.동작을 진행하는 동안 체간이 흔들리지 않는 것에 주의하며 진행합니다.2. Mackenzie exercise [맥킨지 운동]맥킨지 운동은 바르게 엎드려팔꿈치를 바닥에 대고 밀어주면서 몸을 일으켜 세워주는 동작입니다.이 동작이 적응이 되고, 익숙해진다면손은 가슴 옆부분에 나란히, 발끝은 세워준 상태에서손바닥으로 바닥을 밀면서 상체를 일으켜 세워줍니다.맥킨지 운동은 디스크환자에게 권하는 운동요법으로후방으로 탈출되어 있는 디스크 수행을 전방으로 이동시켜주고,과도하게 열린 요추의 정렬을 되잡아주어 정상적인 허리의 만곡을 만들어 주는데 효과가 있습니다.주의점!Mackenzie exercise, 맥킨지 운동은디스크가 뒤어나와 허리에 통증이 있는 분들에게 좋은 운동입니다.척추관 협착증, 척추전방전위증, 척추분리증으로 진단을 받으신 경우에는이 동작처럼 허리를 뒤로 신전하는 운동은 금기라는 점 기억해주세요.좀 더 자세한 정보가 필요하시다면건정공 같이 환자들끼리 건강정보를 나누는것이 활성화 된 카페에서 질문하셔서답변을 기다리는 것도 추천드립니다."
허리디스크 2번 ㅠㅠ,몇일전에 척추 2번에 디스크진단을 받고 물리치료 감압치료 열심히 받고있는데요 엉덩이밑으로 팅팅 붓고 밤에 잘수가없고 계속 아픕니다 .. 병원처방약도 먹어도 아파요 ㅜㅜ 자고싶어도 눕자마자 아픕니다 ... ㅜㅜ어떤 자세를 취해도 아파요.. ㅜㅜ 어떻게해야하나요... 몇시간이러도 자고싶어요...,"척추를 전문으로하시는 선생님께가셔서 진료받으신거라면글쓴분도 이미 다음 단계 치료가 뭔지알고 계실듯합니다.디스크의 경우,디스크가 척수신경을 눌러서통증을 나오게 하는 질환이므로척수신경이 눌리는 부분에 대해직접적인 감압치료(시술,수술)을 하고나서척추기립근 강화를 해야근본적인 증상호전이 가능하리라생각됩니다.약을 복용해도 진통때문에눕자마자 아픈 정도이시라면물리치료, 도수치료, 감압치료 등 보존적인 치료만하실것이 아니라,척수신경낭의 압박상태를 확인하시고그에 맞는 치료를 받으셔야합니다.(수면 자세의 문제가 아닙니다)#비수술적척추치료#꼬리뼈내시경레이저#미니내시경레이져#추간공내시경레이저TELA SELD#광주광역시서구치평동#신경외과#상무지구#정형외과전문의#척추#관절#"
대상포진인가요????,이렇게된지 거의 일주일이고 처음에는 모기물린것처럼 간지러웠는데 어느날갑자기 욱신욱신거려서봤더니 이렇게됐어요...지금은 아프지도않고 아무느낌없는 상태에요..,건선의심됩니다 놔두면 번질수있네요 큰병원 피부과 케어하세요 검진후 진단도움줄거네요 빠른 치료되기바랍니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=298041077&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=709&search_sort=3&spq=0
대상포진인가요????,이렇게된지 거의 일주일이고 처음에는 모기물린것처럼 간지러웠는데 어느날갑자기 욱신욱신거려서봤더니 이렇게됐어요...지금은 아프지도않고 아무느낌없는 상태에요..,"사진상으로는 대상포진이 의심되진 않습니다.아래에 대상포진 증상을 참고하시기 바랍니다.[대상포진 초기증상]붉은 반점, 수포, 농포, 딱지, 대상포진성 통증[대상포진에 좋은 음식]핵산이 풍부한 음식대상포진은 정확한 지식으로 접근하셔셔 치료하셔야합니다.식생활부터 생활습관까지 개선하셔서 좋은 효과 보시기 바랍니다.대상포진(herpes zoster)정의 : 대상포진은 수두-대상포진 바이러스가 보통 소아기에 수두를 일으킨 뒤 몸 속에 잠복상태로 존재하고 있다가 다시 활성화되면서 발생하는 질병입니다.원인 : 신체의 면역력이 약해지면 신경절에 잠복해 있던 수두 바이러스가 신경을 타고 다시 피부로 내려와 그 곳에서 염증을 일으키거나, 심하면 염증이 전신으로 퍼지기도합니다.치료방법 : 면역력을 높여주어 대상포진 바이러스를 자멸시켜야합니다.대상포진의 경우 눈에 날경우 실명까지도 할 수 있습니다.평소에 면역력을 높여주는 음식들을 자주 드시고 체력을 강화할 필요가 있습니다.대부분 면역력저하의 경우 핵산이 함유된 음식을 섭취하며 예방합니다.대상포진에 좋은음식 = 핵산이 풍부한 음식병원 처방전은 항생제가 대부분이므로평소 음식이나 식품 등을 드실때 충분한 핵산을 섭취하시는게 좋습니다.핵산이 풍부한 음식을 드시면서 대상포진에 안좋은음식은 피하세요!인스턴트음식, 알콜 정도입니다.몸을 산성화하기때문에... 대상포진이 더 심해질 수 있습니다.(핵산이 주성분인 '핵산영양제 (디엔에이조이셀)' 를 드시면서 효율적으로 핵산을 섭취하시기 바랍니다.도움이 되셨으면 합니다"
초고도비만 남성 체중감량 도와주세요.,"175cm 100kg 남성선천성 신우 요관이행부 폐색으로 인한 신부전증 / 좌측 부주상골(발 안쪽 뼈) 통증*회,초밥,생선을 무지막지하게 좋아합니다.(군입대 전에 90kg > 군생활 70kg 초반 > 신장질병으로 시술 후 병원생활 4개월 85kg > 학교 생활(해외탐방, 행사 등등) 100kg)술은 안먹고 마시더라도 한잔정도?담배는 냄새도 싫어합니다(외할아버지께서 담배로 인해 폐가 안좋아지셔서 돌아가셨다고 들어서)좋아하는 음식은 회, 초밥, 생선, 생간, 물회, 육회정말 땡기는 날에는 무한리필(초밥) 같은 곳 가서 먹기도 하고요.물은 하루에 3L이상은 마시는 것 같습니다.운동은 기초체력부터 키워주는 게 좋다고해서 1. 오전)런닝머신3~40분 + 실내자전거30분 - 오후)실내자전거30분 + 스쿼트20개씩 5세트2. 실내자전거 1시간 + 스쿼트20개씩 5세트주로 2번 가끔 1번 방식으로 하고 있고 어느정도 체력이 붙고 살이 좀 빠지면 근력운동을 추가할려고 합니다.목표체중이 70kg 초반이고 “체지방”을 많이 빼고 싶은데 어떻게 하면 될까요??(식사부터 운동 생활습관 전반적인 조언 부탁드려요)",제가 113kg에서 83kg까지 4개월만에 감량했습니다 몸에 문제도 없고 요요도 없이요 다이어트에서 중요한건 운동이 아니에요 식단이 80% 운동이 20% 비중을 차지합니다 저는 작성자님께 식단관리를 받아보시면서 감량해보시는걸 추천두리고 싶습니다 제가 전문 웰리스코치님에게 식단관리를 받았고 현재 몸으로 결과가 나왔으니까요 식단을 코치님이 몸에 맞춰서 구성해주고 카톡으로 식단체크도 해주십니다 관심있으시면 댓글주세요 전문코치님과 편히 상담하실수있게 도와드리겠습니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=71102&docId=298039156&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=710&search_sort=3&spq=0
초고도비만 남성 체중감량 도와주세요.,"175cm 100kg 남성선천성 신우 요관이행부 폐색으로 인한 신부전증 / 좌측 부주상골(발 안쪽 뼈) 통증*회,초밥,생선을 무지막지하게 좋아합니다.(군입대 전에 90kg > 군생활 70kg 초반 > 신장질병으로 시술 후 병원생활 4개월 85kg > 학교 생활(해외탐방, 행사 등등) 100kg)술은 안먹고 마시더라도 한잔정도?담배는 냄새도 싫어합니다(외할아버지께서 담배로 인해 폐가 안좋아지셔서 돌아가셨다고 들어서)좋아하는 음식은 회, 초밥, 생선, 생간, 물회, 육회정말 땡기는 날에는 무한리필(초밥) 같은 곳 가서 먹기도 하고요.물은 하루에 3L이상은 마시는 것 같습니다.운동은 기초체력부터 키워주는 게 좋다고해서 1. 오전)런닝머신3~40분 + 실내자전거30분 - 오후)실내자전거30분 + 스쿼트20개씩 5세트2. 실내자전거 1시간 + 스쿼트20개씩 5세트주로 2번 가끔 1번 방식으로 하고 있고 어느정도 체력이 붙고 살이 좀 빠지면 근력운동을 추가할려고 합니다.목표체중이 70kg 초반이고 “체지방”을 많이 빼고 싶은데 어떻게 하면 될까요??(식사부터 운동 생활습관 전반적인 조언 부탁드려요)","비만치료에 대한 도움이 되는 글이 되었으면 합니다.무엇을 먹느냐 보다 언제 어떻게 먹느냐가 중요 하다고 봅니다.조반석죽 이라하여 생활의법도를 잘 지키는 것만으로도살이 쑥쑥 빠질수 있다고 봅니다.좀더 자세한 내용을 설명드리면...성형으로 아토피와 같은 난치병을 치료 한다는 성형아토피힐링 (이성호 지압,안마원) 에서는건선과 아토피 피부염 사경증, 류마티스관절염, 강직성척추염, 척추측만증, 턱관절장애...등의난치병을 건강식품이나 약물복용 없이 치료되는 과정에서 얼굴성형과 골반성형, 가슴성형이개발 되었으며 성형으로 살이 쑥쑥 빠져 건강이 회복되었으면 합니다.비만치료에 핵심은 척추와 뼈 관절을 감싸고 있는 몸 전체의 근육을 본래의 위치로 이동시켜뭉친 근육은 풀어주면서 근육을 부드럽게하고 좌우 균형을 잡아주면척추와 관절이 자연스럽게 교정 될 뿐만 아니라 근육이 수축과 이완이 잘되어림프액 순환이 활성화 되면서 노폐물이 잘 빠져 상대적으로 혈관이 확장되어 혈액순환이 잘되므로살이 쑥쑥 빠지면서 근본치료가 될수 있다고 봅니다.한의학적으로 아랫배는 나무의 뿌리로 여성의 자궁으로 보며장기로는 간과 신장에 해당하는데 나무의 뿌리가 튼튼하면잎이 무성하면서 열매도 잘 맺을수 있는 것처럼 신장과 간 기능을 회복 시킬수 있는생활의 법도를 잘 지킨다면 좀더 빠른 회복에 도움을 줄수 있다고 봅니다.  *생활의 법도 (자세한 내용은 카페글 참조)  1) 간은 혈을 저장하는 장기로서 근육을 주관 하는데 혈이 충전되는 시간은      밤 11시 부터 새벽 3시 까지 이므로  일찍 자는 습관을 갖는 것입니다.  2 )조반석죽이라 하여 아침은 잘 먹고 저녁은 일찍 소식하는데     완치때 까지는 저녁을 먹지 않으면 토극수 원리에 의해서 소화가 잘 될 뿐만 아니라     신장 기능이 좋아지고 간 기능도 빨리 회복 됩니다.     한의학적으로 신장은 정을 저장하는 장기로서 뇌수 ,골수, 뼈와 관련있다고 합니다. 3) 밀가루 똥배 책을 읽어보면...    현재 우리가 먹고 있는 수입 밀은 유전자 조작된 밀로서 14가지의 글루텐 단백질이    있을뿐 아니라 머리에서 발끝까지 모든 질병의 원인이 되고    염증반응을 일으킨다고 합니다.    따라서 완치때까지는 금하는 것이 좋습니다.1. 얼굴성형에 원리1)얼굴의 근육이 목으로 내려오면 목에 주름이 생기면서 볼살이 빠지게 되는 것입니다.   목으로 처진 근육을 아래턱 위로 올려주면 볼살은 통통해지고 목에 주름이 엷어지거나   없어지면서 혈액순환이 잘되어 목에 쥐젖이 없어지고 얼굴에 기미도 엷어지거나   없어 질수 있는 것입니다.2)척추를 교정해주고 턱관절을 좌우 균형을 잡아주면 얼굴비대칭은 대칭으로 바뀌고  둥글거나 각이진 얼굴은 계란형으로 바뀌면서 얼굴도 작아 질수 있는 것입니다.  편작 등 여러가지 원인에 의해서 한쪽턱이 빠진 경우에는 수술하지 않고 안으로 밀어 넣어  좌우 균형을 맞추면 됩니다.3)광대뼈가 돌출 되었다면 주위에 뭉친 근육을 풀어주면서 광대뼈를 안으로 밀어 넣으면  상대적으로 코가 높아 보이고 눈밑에 처진 근육이 올라가거나 주름이 없어 질수 있습니다.2.골반성형에 원리1)한의학적으로 골반은 진액의 탱크로 저수지 역할을 하는데 저수지에 흙이 많이 쌓이면   물을 많이 저장 못하는 것처럼 골반에 근육이 뭉치지 않고 혈액순환이 잘되어   탱탱해져야 하는 것입니다.2)골반에 근육은 허리 위로 올라간 근육과 아래로 처진 근육 좌, 우 밖으로 빠진 근육을   안으로 모으고 뭉친 근육은 풀어서 탱탱하게 해주는 것입니다.   허리 위로 올라간 근육은 골반으로 내려주면 허리는 가늘어지고 옆부리는 부드러운 C자가 되면서   요추 부위에 일부 근육이 복부로 가게되어 복부에 근육이 위로 올라가면서 복부 주름도   없어 질수 있는 입니다.3)골반내에는 대장, 방광, 자궁, 난소...등이 있어 혈액순환이 잘되면   대변, 소변, 생리상태도 좋아 질수 있는 것입니다.3.가슴성형의 원리1)나이를 먹으면서 가슴사이가 벌어지고 흉골이 올라오는 것은 근육이 등으로 몰리면서   척추 주위에서 근육이 뭉치기 때문입니다.   흉골이 올라오면 폐활량이 작아져 숨이차는 원인이 될수 있다고 봅니다.   따라서 척추 주위에 뭉친 근육은 풀어주고 근육은 본래의 위치로 이동시켜주면   흉골이 내려가면서 폐활량이 좋아질 뿐만 아니라 가슴도 안으로 모이게 되는 것입니다.   여기에 복부에서 부터 가슴까지 근육을 올려주면 처진 가슴도 회복 될수 있는 것입니다.2)생긴대로 병이 온다라는 형상의학에서는 입술이 두꺼우면 가슴은 크고 유두가 작으며   위장과 관련된 질병이 오고 입술이 얇으면 가슴은 작고 유두가 크며 심장과 관련된   질병이 올수 있다고 합니다.   또한 입술이 아래가 두꺼우면 물고기형으로 신장과 관련된 질병이오고   위쪽이 두꺼우면 새형으로 심장과 관련된 질병이 온다도 합니다.   가슴확대 성형도 생긴 모습에 따라 정해진다고 봅니다.3)척추는 진액의 탱크인 골반에서 뇌로 이어지는 정기의 통로이며 오장육부와 밀접한 관련이 있으므로  척추교정은 모든 치료에 기본이 되어야 한다고 봅니다.4.교정원리  수도꼭지에 연결된 고무호스가 살짝 꼬여도 물이 잘 안나오는 것처럼  우리 몸도 턱관절이 좌우 균형이 맞지 않으면 얼굴이 비대칭 될 뿐만 아니라  목에서 뇌로 들어가는 대후두공이 좁아져 혈액순환이 잘 안되므로  모든 질병에 원인이 될수 있다고 봅니다.     수박을 접시 위에 올려놓았을때 접시가 기울면 수박이 굴러 떨어지는 것처럼  머리를 받치고 있는 턱관절이 좌우 균형이 맞지 않으면 머리가 기울어지면서  목과 어깨가 틀어지고 반대의 보상작용으로 허리와 골반도 틀어지면서  다리의 좌우 길이도 달라질 수 있는 것입니다.   특히, 경추 2번은 턱관절과는 지랫대 역할을 하므로 턱관절을 교정해주면  경추 2번이 뇌하수체에 자극을 주어 호르몬을 분비 조절하고 부신피질 스테로이드 성분이  스스로 생성되므로 자가면역 질환에 효과를 볼수 있다고 합니다. 좀더 궁금한점 있으시면 추후 답변 드리겠습니다.....감사합니다."
요양원과 요양병원이 다른 건가요??,저희 외삼촌이 암요양병원에 입원했는데요양병원이랑 요양원이랑 다른건가요?,"안녕하세요, 요양시설과 요양병원에 대해서 질문하셨습니다.요양병원은 치료목적, 요양시설은 돌봄을 목적으로 운영됩니다.요양병원의 의료법에 따라 노인성 질환자, 만성질환자 등장기입원이 필요한  환자를 대상으로 치료하며, 요양시설(장기요양기관)은 노인장기 요양보험법에 따라 혼자일상생활이 어려운 노인에게 신체활동 지원/간병 등의돌봄 서비스를 제공합니다.정리해드리면요양병원 - 노인성 질환, 만성질환, 외과수술 도는 상해 후회복기간에 있는 사람 중 요양이 필요한 환자에게의료를 제공하는 의료기관장기요양기관(노인 요양 시설) -노인성 질환자 중 요양을받는 노인에게 신체활동 지원, 가사활동 지원 심신기능유지/향상을 위한 교육/훈련, 방문요양, 방문목욕,방문간호, 주/야간보호, 단기보호 등을 제공하는 시설암요양병원은 암 수술 후 부작용을 최소화하고 전이와재발을 방지하는 의료기관입니다. 암은 특히 사후관리가 매우 중요합니다.암요양병원을 알아보신 다면 치료법, 식단, 환경 등여러가지를을 고려해서 찾아보시는 것이 좋습니다.저희 일산 요양병원에서는 다양한 치료프로그램과균형잡힌 항암식단으로 암치료에 최적화된 서비스를제공하고 있습니다. 환우분들을 위해 깨끗하고쾌적한 시설을 유지하는데 최선을 다하고 있습니다.항상 환우분들의 안전과 건강을 먼저 생각하는일산 요양병원이었습니다. 감사합니다.더 자세한 내용은 아래 네임카드를 눌러주세요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=708&docId=298038997&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=711&search_sort=3&spq=0
요양원과 요양병원이 다른 건가요??,저희 외삼촌이 암요양병원에 입원했는데요양병원이랑 요양원이랑 다른건가요?,"안녕하세요,요양전문가 권과장 입니다.요양병원 과 요양원 차이 가 있습니다.쉽게 설명드리면, 요양원은 의료행위가 어렵고, 요양병원은 의료행위 및 약처방이 가능합니다.어느 한군데가 더 좋다 나쁘다 개념 보다는, 환자분 기준으로 선택하시면 됩니다.요양원은 65세 이상자 혹은 장기요양 시설 등급이 있어야 입소가 가능합니다.요양병원은 65세 이상자 혹은 65세 미만자 경우 노인성진단을 가지고 있어야 입원이 가능합니다.요양전문가 권과장"
요양원과 요양병원이 다른 건가요??,저희 외삼촌이 암요양병원에 입원했는데요양병원이랑 요양원이랑 다른건가요?,"​                    ​요즘 코로나로 인해 요양시설에 대한 이슈가 많습니다.누구나 늙기 때문에 누구도 피할 수 없는 질문, 어떻게 죽어야 하는가를 이제는 진지하게 논의해야한다는 목소리가 높아지고 있습니다. ​■신경안정제 주사하면 안되는 이유                    ​■기저귀를 함부로 채우면 안되는 이유                    ​■요양병원 선택시 가장 중요한 것은?                    ​                    ​                    ​부모님이 요양병원에 계시거나 요양병원을 고려하고 계시는 분이 아니라도 누구나 겪을 문제이므로 한번쯤은 진지하게 생각해 볼 문제 같습니다.언젠가 자식이 우리를 요양시설로 보낼 시기가 오지 않을까요?​​■ 비싼 간병비 부담 해결하는 방법은?​뇌졸중, 치매, 파킨슨, 척수마비 등에 해당된다면 집중적인 재활과 비용측면에서는 회복병원(급성기 재활병원)부터 검토해야 합니다. ​​긴병에 효자없다는 말은 괜히 있는 말이 아닙니다. 간병비와 치료비, 병실료로 최소 월 300~400만원 이상씩 나가던 비용을 월50만원 이하로 줄일 수 있는 시스템과 제도가 있지만 이를 모르는 분들이 많아서 해택을 누리지 못하고 있습니다. ​뇌질환의 경우 발병 후 1년 이내 집중재활치료를 하는게 중요한데 어떤 병원을 선택하냐에 따라 간병비와 재활비용에서 엄청난 차이가 납니다. 가장 큰 이유는 간호간병통합서비스와 본인부담상한제 2가지의 적용 가능 여부입니다.​​엄청난 간병비가 부담되는 요양병원과 달리 회복병원은 간호간병통합서비스와 개인부담상한제를 모두 적용할 수 있기때문에 월50만원 이하로 비용을 낮출수 있는 방법이 있습니다.​​급성기 재활병원은 분위기도 요양병원, 요양원과 많이 다릅니다. 회복병원은 재활을 통해 집으로 조기 복귀를 목표로 하기때문에 그런 분위기가 초기 환자의 재활 의지에도 많은 영향을 끼칠 수 있습니다.​​국내 대표적인 재활병원으로는 보*스, 러*크, 복주회복*원이 있습니다.​​비용적인 부담이 없다면 보*스, 러*크가 좋고 비용적인 부담이 크신분이라면 회복병원을 꼭 알아보고 집 주변의 3군데 이상의 다른 병원들을 직접가서 비교해보시길 추천드립니다.​복주회복*원 같은경우 한 단지 안에 회복재활을 담당하는 급성기 재활병원과 유지재활과 중증환자치료를 담당하는 요양병원, 경증환자 위주로 돌봄을 담당하는 요양원 등 3개의 기관이 동시에 운영되는 전국에서 유일한 곳입니다. 환자에 대한 존엄케어로도 유명하고 호텔같은 병실과 초고가 재활로봇도 2대이상 도입된 곳이라 가성비 면에서는 압도적인 장점이 많습니다. 재활병원은 요양병원과 달리 누워서 들어와서 3~6개월정도 집중치료를 하고 걸어서 집으로 복귀하는 경우도 많습니다. GTX역 앞에 위치해 교통도 좋아 먼 거리에서도 많은 분들이 오고 있습니다.​​환자마다 최적의 병원은 다르겠지만 남의 말만 듣고 한군데만 방문하시기 보다는 힘들더라도 여러 군데를 방문하고 비교하셔서 후회없는 선택을 하시면 좋겠습니다. 뇌척수 환자는 재활시기에도 골든타임이 있고 집중적인 치료가 필요한 시기에는 회복병원에서 뇌가소성을 최대한 활용하는 것이 중요합니다.​                    ​                    ​​뇌졸중, 치매, 파킨슨, 척수마비 등에 해당된다면 복주회복병원을 꼭 참고해보세요.요양병원, 요양원, 회복병원어떤 곳을 선택해야 할지 기준을 정하는데 많은 도움이 되실겁니다.​지금 바로 검색창에 ""복주회복병원""을 입력해보세요."
겨드랑이 멍울,어제 오후부터 겨드랑이 부분이 멍든거처럼 조금씩 아프더니 저녁에 확인해보니 피지처럼 고름같은게 조금 나오고 냄새가 나고요. 만져보니깐 안에 혹같이 뭐가 있는거 같은 느낌이 들던데 인터넷에 검색해보니 멍울이라고 해서요 ... 어떻게해야하나요 ㅠㅠ 병원에 가봐야하겠죠?? 아님 몇일 나둬볼라그러는데 어쩌는게 좋을까요 ㅠㅠ 그리고 병원은 어느 분야로 가야될까요 ?참고로 저는 이제 19살입니다,"안녕하세요. 하이닥-네이버 지식iN 상담의 홍주희 입니다.겨드랑이 피부 아래에 생긴 피자낭종에 염증이 동반된 것으로 추정되니 가까운 외과를 방문하여 진료받을 것을 권해드립니다.이상, 도움이 되었으면 좋겠습니다.감사합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010104&docId=298037243&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=712&search_sort=3&spq=0
3번뇌신경마비로인한 외사시고치는법,전문 안과의사님의 답변을기다립니다. 3번뇌신경마비 때문에 외사시가 있고 복시도있습니다. 어느병원에 가야 고칠수있나요?? 신경과인가요??? 안과인가요???,"안녕하세요  ^.^네이버 안과 분야 랭킹1위 eye 1004 입니다3, 4, 6번 뇌신경의 마비는 안구 운동을 담당하는 근육에 마비를 가져와 사시와 복시를 유발시키는 대표적인 요인입니다 한눈을 가리면 복시가 없어지지요뇌출혈때문에 언어가 마비되듯이 뇌신경 마비는 사시와 복시를 가져 옵니다 뇌출혈을 고친다고해서 언어 마비를 고칠수 없듯이 뇌신경 치료를 한다고해서 당장 사시와 복시를 치료되어 회복되는건 극히 드문일입니다  그러나 더 증상이 확대되는 건 예방할수 있습니다 그래서 우선 복시 치료에 대해 전반적인 이해가 필요하다고 봅니다 그런데 미국과 같은 선진국에서는 복시가 왔을 때 프리즘 안경을 통해 복시를 해소하고 있습니다 학술적인 근거를 보시지요뇌출혈이나 뇌경색으로 뇌신경을 다쳤을 때 복시가 생기는 경우가 많지요 그런 경우에 미국에서는 프리즘 안경으로 복시를 해소하고 있습니다 특수 프리즘 안경을 쓰면 복시가 해소됩니다.아래 기사에 나온 것처럼 좋은 예가 힐러리 대통령 후보가 뇌문제로인해 갑자기 복시가 생겼을 때 프리즘안경을 착용하여 복시를 해결하였습니다.미국에선 프리즘 안경이 일반적인 방법으로 권하고 있지요.       그러나 복시환자 모두에게 무조건 프리즘 처방하지 않습니다 사람에 따라 다릅니다 그러나 대부분 효과가 있습니다 나중에 프리즘 안경을 벗을 수 있습니다 프리즘 안경만 쓰면 처음엔 여전히 복시가 있지만 적응해가면서 아이 테라피를 해야 됩니다 그래야 적응이 빠르며 회복 속도가 빠릅니다 이쪽에 경험이 많은 전문가에게 가서 해야 후유증이 없습니다 이에 대한 정보는 아래 블로그를 통해 문의해 주시기 바랍니다 미국에선 프리즘 안경과 eye 테라피를 통해 복시를 치료하고 있습니다 미국에서 주로 eye doctor(검안 의사)들이 의학적으로 검증되었기 때문에 많이 하고 있습니다. 일종의 운동 요법으로 eye 마사지 트레이닝입니다. 다양한 방법으로 눈근육에 자극을 주어서 회복시키는 방법입니다.   그리고 소개 해드린 것처럼 집에서 안구운동을 부지런히 하시기 바랍니다.눈을 너무 무리하게 많이 사용하면 복시가 악화되기 때문에 조심해야 합니다.너무 무리하지 않도록 하시기 바랍니다     저는eye 테라피 전문가입니다 비슷한 분을 케어한 경험이 있어서 답을 드려 보았습니다  조금이나마 도움이 되셨으면 합니다. 이와 관련하여 무료로 상담을 원하시면 아래 블로그를 통해 문의하시면 자세히 말씀 드리겠습니다.             지금 건강 분야 지식인을 뽑고 있습니다 건강분야 지식인을 직접 뽑아주세요!   좋은 답변자에게 투표하시면 투표인증배지를 받을 수 있어요..  http://kin.naver.com/people/elite/vote.nhn?year=2017&dirId=7            답변출처: http://blog.naver.com/24yes24.do",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70112&docId=298036932&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=713&search_sort=3&spq=0
모발이식에 문의요,이마라인 이살짝 부자연스러운데요 500모정도면 자연스럽게 될가요 궁금해서요,이마라인 모발이식을 할 때 어느정도 변화를 보고자 한다라면최소 1000모 이상은 이식해야 합니다. 500모 정도면 적은 양이라 만족도를 크게 느끼실 수 없습니다.이 부분을 고려하고 그래도 심고 싶으시다면 병원에 문의하시기 바랍니다.,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030206&docId=298036632&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=714&search_sort=3&spq=0
