제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.03.12.|2020.03.16.&section=kin&page=1
목이 너무 건조해요,코로 들이마시는 공기가 목구멍까지 닿아서 차갑게 느껴지고 마스크를 써도 느껴질 정도로 목이 건조하고 명치부근이 답답하고 속이 쓰리고 더이상 뜨거운 물 먹고싶지 않아요...코대원정을 위염약이랑 5일먹었는데 차도가 없고 더 악화되기만 했어요 어느병원가면 봐주나요? 솔직히 한의원은 좀 못믿겠고요 미열도 있는 것 같아요,뜨거운 물 말고 미지근한물을 드세요!훨씬 좋습니다!또한 물을 끓여서 증기를 마시는 방법이 건조함에 가장 효과적입니다!그리고 환경의 온도조절과 습도조절도 잘해주시고요!한의원은 가지 말고 이비인후과를 가세요!,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=350130287&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=10&search_sort=3&spq=0
목이 너무 건조해요,코로 들이마시는 공기가 목구멍까지 닿아서 차갑게 느껴지고 마스크를 써도 느껴질 정도로 목이 건조하고 명치부근이 답답하고 속이 쓰리고 더이상 뜨거운 물 먹고싶지 않아요...코대원정을 위염약이랑 5일먹었는데 차도가 없고 더 악화되기만 했어요 어느병원가면 봐주나요? 솔직히 한의원은 좀 못믿겠고요 미열도 있는 것 같아요,소화기내과에 가셔서 진료한번 받아보세요 위염약을 드신다 하더라도 보통 15일이상 드셔야 합니다중요한것은 카페인 탄산 인스턴트 식품외 자극적인 음식을 피해야 합니다 그리고 아랫배 온찜질 자주하시면 큰 도움이 되실겁니다
유전관해서,유전은 병원으로 연관해서 어느과랑 연관있나요?,모든 과와 연관되어있습니다.,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111602&docId=350127513&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=11&search_sort=3&spq=0
고양이 방광염 질문,고양이가 방광염이 재발돼서 병원에 갔는데 결석도 있답니다 ㅠㅠ방광염과 결석재발을 막으려면 어떻게 해야 하나요...??계속 재발해서 제가 해줄수 있는 방법이 더이상 없는것같아서 심란합니다 ㅠㅠ제발 부탁드립니다 ㅠㅠㅠ,저는 개인적으로 쾌뇨펫 영양제 먹였는데 좋았어요한 일주일 안 걸려서 금방 좋아졌었으니 한번 먹여보시는게 어떨까요?​,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80502&docId=350126924&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=12&search_sort=3&spq=0
고양이 방광염 질문,고양이가 방광염이 재발돼서 병원에 갔는데 결석도 있답니다 ㅠㅠ방광염과 결석재발을 막으려면 어떻게 해야 하나요...??계속 재발해서 제가 해줄수 있는 방법이 더이상 없는것같아서 심란합니다 ㅠㅠ제발 부탁드립니다 ㅠㅠㅠ,"어차피 병원 가실테니 제가 아는것만 쓸께요.​고양이는 소변을 농축해서 보기 때문에 농도 짙습니다. 그래서 방광염 같은게 걸리면 문제가 더 큽니다. ​유리너리 사료 같은건 처방받아 급여하실테고...​음수량(물 마시는 양)이 광장히 중요합니다. 어떻게든 물을 먹여야 합니다. 근데 고양이는 물 안 먹습니다. 이게 문제의 시작이자 끝인데...​- 물 그릇 유리 혹은 사기, 여러개.플라스틱은 식기로도 물그릇으로도 쓰기 거시기합니다. 유리눈 투명해서 물을 더 있아보이게 합니다. 물그릇 가능하면 여기저기에 놓는게 좋습니다. 여기저기에 못 놓는다면 모아놓더라도 여러개.​- 급수기/정수기.저는 이걸 안 쓰기 때문에 언급만 하고 넘어갑니다. 일부 고양이는 모터 소리 때문에 악영향받는다고도 합니다.​- 습식 + 추가 물.아시다시피 습식도 여러종류인데요. 참치 캔처럼 건더기 위주인 것도 있고, 미아모아 바이탈 드링크처럼 수분 위주인 것도 있습니다. 어느쪽이건 간식 비슷한 느낌으로 매일 1~2회 주고, 잘 먹는다 싶으면 물타기 시작합니다. 너무 많이 타면 안 먹어버릴수도 있어서 적정량 맞춰야 할텐데, 주다보면 감 오실겁니다. 주식캔이 아닌걸 너무 많이 주면 영양불균형 생길수도 있겠지만, 그렇게까지 많이 주진 말고 물 공급의 또 다른 방식처럼 씁니다."
고양이 방광염 질문,고양이가 방광염이 재발돼서 병원에 갔는데 결석도 있답니다 ㅠㅠ방광염과 결석재발을 막으려면 어떻게 해야 하나요...??계속 재발해서 제가 해줄수 있는 방법이 더이상 없는것같아서 심란합니다 ㅠㅠ제발 부탁드립니다 ㅠㅠㅠ,"안녕하세요. 자연 그대로의 식사! 캣츠파인푸드입니다.방광염 재발을 막기 위해서는 꾸준한 노력이 필요합니다.아시는 내용일 수 있지만, 답변 드리겠습니다.​집안 곳곳에 종류와 크기가 다른 그릇에 물을 놓아두시면서 고양이의 음수량을 늘려주시고, (저희 아이도 방광염 재발이 3번 정도 있었습니다. 정수기 뿐 아니라 물그릇을 계속 바꾸어 주었고, 지금 좋아하는 물그릇(둥근 유리볼)을 찾아 음수량이 매우 많이 늘었습니다. 무엇보다 음수량이 정말 중요합니다.)화장실을 항상 청결하게 유지하셔야 합니다.또한 방광염이 스트레스와 관련되어 있을 수 있으니, 아이에게 스트레스가 될만한 것은 피해주시기 바랍니다.평소보다 영양 균형이 잡힌 양질의 음식을 제공해야하며, 하루 한끼 이상 습식사료를 먹이시기를 권해드립니다.자사의 방광염에 도움을 주는 고양이 영양에 적합한 사료를 추천해드립니다.​방광염에 도움을 주는 제품 중에서도 클래식라인 No.17 가금류와 새우를 추천드립니다.위 제품은 크랜베리 함유 및 인/칼슘 함량이 낮아 좋습니다.방광에 있는 세균은 굉장히 끈질겨서 내벽에 붙어 살아남아 염증재발을 일으킵니다.크렌베리는 이 세균을 붙여 내력으로부터 떨어트려 배출시키는 성분이 있습니다.​또한 독일의 캣츠파인푸드®는 오로지 고양이만을 위한 제품을 만드는 브랜드로★전 제품 평균 수분함량 88%로 일반 사료와 다르게 수분이 있는 습식사료입니다.하복부계 질환 예방(인/칼슘 수치 낮음) 및 음수량을 채우는데 도움을 주며, 입자가 작아 이빨이 안 좋은, 노령 고양이부터모든 제품에 고품질 오일을 첨가하여 음식 알레르기 또는 소화가 약한 고양이에게 적합합니다.​★칼슘/ 인 함량이 낮습니다. 클래식라인 (no.03,13,15,17,25) 전 제품 평균 인 함량 0.15% ,캴슘 0.15%기준 입니다.고양이들은 나이가 들수록 신장기능이 떨어져 잘못 관리시 신장질환으로 진행됩니다.​육식 동물인 고양이에게 고기는 생명입니다.100% 독일산 고기를 사용하여 고단백 저지방, 부산물이 안 들어간 고품질의 육류를 사용하였습니다. 유전 공학 동물실험을 일체 반대하므로 유전 공학 동물실험이 이루어지지 않는 건강한 고기들로 제품을 만듭니다.필수 영양소인 타우린첨가, 동물의 간과 생선에 있는 적절한 양의 비타민 D3는어린 고양이 성장에 중요한 성분으로 뼈의 변형 성장 장애, 골연화증, 골다공증, 치아건강에 도움을 줍니다.​화학품료(방부제, 풍미증강제, 맛증강제, 색소, 유전공학, 염료) 무첨가.★실내 생활을 하는 고양이는 비타민 미네랄이 결핍되기 쉬워각종 식물 추출물과 같은 건강식 재료 첨가로 다양한 맛과 맞춤 레시피로 만들어졌습니다.클래식 no25 닭고기참치, no13 청어와 쉬림프 제품에 들어있는 호박은베타카로틴이라는 식이섬유가 많이 들어있어변비와 설사에 도움이 되며, 포만감이 좋고 몸에 노폐물을 배출하는데 도움을 줘 비만묘들에게 좋습니다.클래식 no17 가금류새우에는 당근이 들어있으며,변비예방과 장건강에 도움을 줍니다.​또한, 캣츠파인푸드에서 생산되는 모든 상품은 철저한 성분테스트와전문 수의사의 점검 후 가공되어 더욱 안심하고 급여할 수 있습니다.​읽어주셔서 감사합니다.​"
임플란트 관련 문의드립니다,40대 후반으로 성인 유치 발치하였고 임플란트 예정입니다. 다니는 병원 광고에 비절개식 내비게이션 임플란트 소개되길래 문의하니 상담 실장왈 요즘 실력이 좀 떨어지는 의사들이 의존하는 거라며 본원 원장님은 만건이상 임플란트 하신 베테랑이라며 절개식으로 권유하더라구요.그래야 부작용이 적다고 설명하였어요. 그리고 수술후 통증도 어느정도 있다고 하더라구요. 처음이고 이분야 생소하여 겁도나서 정말 맞는 설명인지 여쭈어봅니다.,안녕하세요 대한치과의사협회 네이버 지식인 상담의 보철전문의 오정환입니다 비절개가 통증과  붓기가 적은 장점은있으나 전통적 절개 방식도 유능한 의사가 시술한다면 거의 단점이  없습니다!,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70202&docId=350126436&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=13&search_sort=3&spq=0
오른쪽 허벅지 저림,간헐적으로 오른쪽 허벅지 안쪽이 찌릿찌릿 저립니다심장뛰는거 느껴지는것처럼요어디가 안좋은걸까요? 어느 병원에 가야할까요?,"광고 후 계속됩니다.       다음 subject author   
			취소
		                      0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:00
 실시간     
		설정
	    
		전체 화면
	      
			해상도
		 currentTrack   
			자막
		 사용 안함  
			재생 속도
		 NaNx   해상도    자막 자막 추가  
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
            도움말
        
            라이선스
         
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             
접기/펴기``         ​https://www.youtube.com/channel/UCs-hwNc_lG5M57FREGUQbGg?view_as=subscriber              일차진료소 마취통증의학에서 다루는 질병들과 마취 지식을 알려드리는 채널입니다. 시간이 날 때 틈틈히 혼자 제작하는 거라서 업로드가 다소 느릴 수 있어 양해바랍니다. 감사합니다 www.youtube.com            ​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=350126261&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=14&search_sort=3&spq=0
청소년 여유증,제가중학교1학년정도부터 여유증이 있었는데 지금 고3을 올라가는데요 혹시 이 여유증이 운동을 유산소 운동을 많이 하면 어느정도 줄어드나요 그리고 20대 초반에 대부분 없어 진다는데 맞나요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 김상규 입니다.​10대에 발생한 여유증은 체중 관리를 하면 대부분 성인이 되여 자연 치유 되는 경우가 많습니다정확한 것은 진료를 보아야 알 수 있습니다만, 현재 고 3이면 우선 비만하지 않도록 체중 관리를 하면서 경과를 지켜 보는 것이 좋겠습니다성인이 되여도 가슴이 여자 가슴처럼 발달하여 생활에 불편이 있으면 병원에 내원하여 초음파 검사를 통해 유선의 발달 정도를 확인하고 여유증 수술을 고려해 보는 것이 좋겠습니다답변이 도움이 되였으면 합니다감사합니다",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70117&docId=350125527&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=15&search_sort=3&spq=0
지방종 아니면 표피낭종 같습니다. (사진첨부) 보고 답변좀 부탁드립니다.,"50대 후반 남성입니다. 왼쪽 옆구리 뒤에 이렇게 되었습니다. 2~3년 전에 동전 크기로 생겼었다가 고통도 증상도 없다가 갑자기 1주일 전부터 커지고 아프고 부었습니다. 그동안 멀쩡했는데 아무이유없이 갑자기 이렇게 되었습니다. 병원을 계속 안간다고 하시는데 지금 상태와 당장 병원을 가야하는지 아니면 어느정도 유예기간이 있는지, 어디 과로 가야 할지 알려주세요",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.사진 없어요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=350125258&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=16&search_sort=3&spq=0
병원이사장 하시던분이,요양원에서 근무하고 있는데 거기 계신 92세 할아버지케서 저보고 사람이 산 정상에 올라갔으면 언젠간 내려오게되있다고 그리고 사람은 어느 누구도 생노병사는 거역할수없다고 자꾸 붙잡고 귀찮게하는데 무슨말을 하고싶은걸까요,나이먹으면 말이 많아져서  누구하고라도 말을 하고 싶어합니다.   그냥 들어드리세요.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=350123917&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=17&search_sort=3&spq=0
중학생 우울증 공황장애 사회공포증 약물 치료,"어느 병원에 가서 어떻게 진료받는지, 부모님 없이 가도 되는지, 병원비는 어느정도 드는지, 병원 가지 않고 약국에서 약 처방이 가능한지 궁금하고 또 어떤 약을 사야하는지도 궁금합니다.",공황장애 문제는 꼭 이겨낼수 있다고 생각하고 전문가와 상의를 해보시는것이 좋을거같아요식습관과 충분한 수면을 유지하는것도 몸과 마음의 건강에 반드시 도움을 줍니다​공황장애증 문제를 해결을 위에서 전문가와 충분히 상담을 되도록이면 받아보시고 결정하세요매일 꾸준히 운동을 하시는것도 몸과 마음에 도움이 반드시 됩니다​공황장애 문제가 있을때에는 좀더 정신적으로나 신체적으로 더 건강해져야 회복이 빠르게 될수 있다고 생각을해요공황장애에 대해 외부의 문제인지 내부의 문제인지를 잘 파악하시는것이 필요할거 같습니다​무료 공황장애상담 받아볼수 있는곳 입니다http://m.site.naver.com/0sy7U,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=350123683&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=18&search_sort=3&spq=0
중학생 우울증 공황장애 사회공포증 약물 치료,"어느 병원에 가서 어떻게 진료받는지, 부모님 없이 가도 되는지, 병원비는 어느정도 드는지, 병원 가지 않고 약국에서 약 처방이 가능한지 궁금하고 또 어떤 약을 사야하는지도 궁금합니다.","현재의 그런 증상은, 현대병 이라고도 하고, 현대인 이라면, 모두가 보편적으로 갖고 있는 정신장애인 신경증의 증상 중 우울신경증에 해당하는 증상입니다.조속한 기일 안에 이런 우울신경증과 공황장애, 공포신경증에 대한 , 적극적인 정신치료를, 받아서 완치를 하셔야 할 것입니다.이런 증상에 처방 해 주는, 향정신성의약품인 약을, 장기 복용을 하면 중독의 위험성과 후유증 이 발생하기도 하고 치료에 도움은 되지만 완치가 되지 않기에, 복용을 하지 말아야 하고, 적극적으로 정신치료를 받아야 만, 완치가 된다는 사실을, 이해 하셔야 할 것입니다.이런 증상은 임상심리전문가로 부터 종합심리진단검사 M.M.Q(mandsel medical q uestionnaire), H.T.P(house tree person), Bender Gestalat , Sentence Completion, M.M.P.I(minnesota multiphasic personality inventory), Rorschach, T.A.T(themat apperction test), 등의 검사를 받아서, 증상의 종류와 상태를 자세하게 파악을 하셔야 하고, 치료를 하면 어떤 방법이 좋은 지를 확인을 하시고, 치료하면 기간은 얼마나 걸릴지를 확인을 해서, 치료에 임해야 좋은 결과를 얻을 수 있을 것입니다.정신과전문의나 임상심리전문가로 부터 적극적으로 정신치료를 받아야 만, 완치가 될 것이고, 처방 해 주는 약을 복용하여, 치료를 해야 겠다는, 마음을 접어야 할 것입니다.정신장애라는 증상은, 아무리 약한 증상이라도, 적극적으로 치료를 하지 않고 방심을 하면, 점차 증상이 심화가 되어서, 문제가 심각하게 되니, 적극적으로 정신치료를 받아서 완치를 하셔야 한다는 점을 이해 하셔야 할 것입니다.참고 하셔서 좋은 결과, 얻기를 기원 드립니다."
턱관절 병원,요즘들어 오른쪽 턱관절에 이질감이 느껴지고 통증이 있는데 어느병원을 가야하는지 알려주세요,턱관절 병원 이라고 질문 주셨는데요 구강내과나 대학병원으로 가보세요 ㅠㅠ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70201&docId=350123426&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=19&search_sort=3&spq=0
턱관절 병원,요즘들어 오른쪽 턱관절에 이질감이 느껴지고 통증이 있는데 어느병원을 가야하는지 알려주세요,"통증이 심하면 바로 검사 및 치료를 받아보시는게 좋아요턱관절의 통증이 장기간 이어지는 경우 턱관절 장애의전조증상일 수 있기 때문에 초기에 대응하는 것이 중요합니다.병원의 경우 일반적으로 구강내과나 턱관절 한의원을 많이 찾게 되는데요.관절이나 근육, 인대 같은질환은 한의학이 전통적으로 치료효과가뛰어나서 많이 선호하고 있어요.대부분 추나요법으로 교정이 가능하니한의원 가보시는거 추천해요.추나요법이 지난해부터 건강보험이 적용되어서치료비에 대한 부담이 확 줄어들기도 했구요본인 부담금 내에서는 실비도 중복으로 적용이 되는점도좋은 점이구요.다만 추나요법은 한의사의 실력에 따라 효과가 달라질 수 있으니 반드시 경력이나 평판 등을 확인하시고 선택하시길 권해드려요.청구경희한의원이 추나요법 경력 20년 이상 된 곳이고 추나요법에 대한 평판도 좋아요.전국에 여러 지점이 존재하고 평일에는 밤 9시, 토요일에도 진료가 가능하며 지점에 따라 공휴일 진료도 가능한 곳이 있어서 내원하기 편할거에요참고하세요"
성대결절인데요,2월17일쯤 성대결절인걸 알게되고 병원에선 약두달간은 말수도줄이고 노래는 당연히금지라하더라고요 두달정도지나고 병원에서 진단했을떄 어느정도완치가되면 다시 예전처럼 노래부를수있을까요...?제가 결절전 3옥레까지는 올라갔거든요..,"결절이 생겼다고 고음이 안나진 않고 그건 그냥 발성문제입니다!또한 결절의 원인은 인후두부의 협착을 해결하기 위해 변칙적으로 성대의 뒤를 벌리는 발성이기때문에 반드시! 발성교정을 해야하며, 결절이 완치가 되더라도 발성이 그대로면 더 심해지거나 순식간에 재발합니다!그리고 음성휴식이 결절을 치료하는데 효과적인건 맞지만, 성대를 전체적으로 접촉시키는 발성교정을 병행해도 크게 문제 없습니다!지금 결절이 있다는건 예전에 냈던 D5가 변칙적인 발성이었다는겁니다!따라서 전처럼 내려고 하면 뭐 지금 굳이 치료를 하는 의미가 없죠! 어차피 재발하는데!제대로된 발성훈련만 하면 좋은 발성으로 그보다 더 높은 음도 낼수 있으니 제대로된 발성에 대해 공부하고 훈련하세요!",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=350122981&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=20&search_sort=3&spq=0
