제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.02.17.|2020.02.21.&section=kin&page=1
광주 운암동에 좋은 영어학원 있나요?,운암동 근처로 아이 영어학원을 보내고 싶은데 괜찮은 곳 있으면 추천 부탁드려요~과외나 공부방 말고 규모가 어느정도 있는 학원이면 좋겠네요 ^^처음 영어 배우기 시작하는거라 영어에 흥미 붙이기 좋은 학원으로 추천 부탁드릴게요꼭 운암동이 아니더라도 그 근처 학원도 차량 운행만 된다면 좋아요^^,"안녕하세요^^ 광주 운암동 학생  영어학원 문의 주셨군요^^광주 운암동  영어학원에 관심을 표하셔서 제가 성심성의껏 답변드릴께요!​신창동 근처에 위치해 있습니다.(차량운행을 하지 않는대신 수업료가 저렴합니다.)​1:1 중고등 전문 강사진으로 영어 수학 수업 진행하는 소수정예 코칭학원입니다. 소수그룹형 국/영/수/과 과목별 전담교사 수업중입니다.^^집으로 방문드리는 1:1 방문과외도 가능하니 문의주세요^^​일반적인 칠판강의 수업이 아닌 개별 맞춤수업을 진행합니다.원하시는 수업 방향 & 학생 레벨 및 성향에 맞추어 수업진행합니다.전 학교 내신 대비 및 수능대비 수업 진행하고 있습니다.​학생이 즐기며 공부할 수 있도록 소통하며, 멘토처럼 지도합니다.​학원 수업은 먼저 *상담예약하셔서 방문해주시면 상담 및 진단을 통해 앞으로 수업방향,교재,진도를 학생에 맞춤으로 상담합니다.​진단을 통해 기초학습부터 탄탄히 하고학생 재학 학교의 내신 교과수업 수행평가,생기부 관리,모의고사 대비까지학생이 어려워하는 부분/ 부족한 부분을 찾아학생의 성향과 실력에 따라 1:1 맞춤으로 수업을 진행하고 있습니다.과제도 꼼꼼히 내주며 공부하는 방법을 지도합니다^^​보통은 주2~5회 100분수업 진행하고 있으며,바로 무료 모의상담 예약 잡아드리고 자세한 수업방향과 교재 진도를 상의드리겠습니다. 이지쌤 교육팀장드림.▶교육문의 http://naver.me/5RoVOmYm           교육문의양식  naver.me            ▶카카오톡 문의 [과외를부탁해] http://pf.kakao.com/_Cixlaxl              과외를부탁해 좋은선생님을 만나야 성적이 바뀝니다^^!010-2428-2569 pf.kakao.com            ​"
광주 운암동에 좋은 영어학원 있나요?,운암동 근처로 아이 영어학원을 보내고 싶은데 괜찮은 곳 있으면 추천 부탁드려요~과외나 공부방 말고 규모가 어느정도 있는 학원이면 좋겠네요 ^^처음 영어 배우기 시작하는거라 영어에 흥미 붙이기 좋은 학원으로 추천 부탁드릴게요꼭 운암동이 아니더라도 그 근처 학원도 차량 운행만 된다면 좋아요^^,"안녕하세요, English Planner 리아입니다. 질문해주신 내용에 대해 답변해드리겠습니다. 요새는 학원을 추천드리지는 않아요. 일단 1대 다수라서 아이가 집중도가 자연스레 떨어지고, 지루하다고 느낄 수 있거든요. 그래서 아이가 100%  참여할 수 있는 1대1 수업을 통해서 흥미를 가지게 하고, 집중할 수 있게 하시는 걸 요즘에는 선호하시는 편이세요. 그래서 저는 영어를 필요로 하는 사람들의 영어 실력을 체크하고, 개인에게 적합한 플랜을 제시해서 관리해드리고 있어요. ◎ 영어 성적을 위해 공부하는 초 / 중 / 고등학생 및 대학생◎ 학원이나 과외, 어학원에서 시간과 돈을 낭비하고 있는 사람◎ 영어 논술을 준비하는 학생◎ 토익 / 토익스피킹 / 오픽 / 아이엘츠 등 공인 영어 시험 점수를 원하는 사람◎ 대입, 취직, 해외여행, 워킹홀리데이, 유학, 어학연수 등을 위해 영어회화를 준비하는 사람◎ 실무에서 필요한 영어회화 실력을 기르고 싶은 사람, 비즈니스 영어를 하고 싶은 사람 이외에도 제가 관리하는 수강생들의 상황은 다양하고, 이들이 저에게 관리를 맡기는 이유는 “직접 효과를 봤기 때문”이에요. 그래서 영어는 1대1 교육으로 배워야 가장 효과가 있는 겁니다. 그냥 1대1 교육 뿐만 아니라, 여러 학생들을 관리해본 제가 직접 관리해드리기 때문에 본인이 의지와 노력만 있으면 충분히 원하는 목표 달성이 가능해요. 제 플랜대로 해서 안 되신 분 한 분도 못 봤구요, 제 플랜대로 하지 않고 안 된다고 하는 사람들은 많이 봤으니까요. 실제로 유아기부터 영어를 자연스럽게 익히게 하시려는 부모님이나 자녀분들의 영어를 걱정하시는 부모님, 그리고 나이가 들어 진급이나 개인적인 이유로 영어를 배우시려는 청년, 중장년층, 그리고 노년층분들까지. 많은 사람이 문의를 주셨고, 관리해드리고 있어요. 질문자님께서 대한민국의 벙어리 영어교육이 아닌, 사회와 기업에서 원하는 ‘실전적인 영어’로 배우고 싶으시다면 아래 오픈 카톡이나 프로필 번호로 문의주시기 바랍니다. 친절하게 상담해드릴게요. 카카오톡 오픈 상담방: https://open.kakao.com/o/sZuzz4xb"
광주 운암동에 좋은 영어학원 있나요?,운암동 근처로 아이 영어학원을 보내고 싶은데 괜찮은 곳 있으면 추천 부탁드려요~과외나 공부방 말고 규모가 어느정도 있는 학원이면 좋겠네요 ^^처음 영어 배우기 시작하는거라 영어에 흥미 붙이기 좋은 학원으로 추천 부탁드릴게요꼭 운암동이 아니더라도 그 근처 학원도 차량 운행만 된다면 좋아요^^,"안녕하세요:) 1:1 전문 과외교사 민경쌤입니다^^​지금 ​주로 운암동과 망월동을 중심으로 ​저는 학생들과 전문적으로 일대일 과외를 하고있는 과외교사로 활동중이구요​솔직히 말씀드리자면, 언어적으로 배우는 거다 보니 학원보다는 저는 ​과외를 추천해드리고 있구요​학원을 가신다면 빠르게는 효과를 보실 수는 있어도 길게는​별로 효과를 보실수는없으실겁니다.​아이에게 맞춤형 수업을 할 수 있는 1:1 과외를 하시는 게 맞구요​학생이 어려워하시는 부분들을 기초로 시작해서 하나 하나씩 가르쳐드리고​이해하실수 있게 도와드리겠습니다^^​https://open.kakao.com/o/smV44DVb​자세한 문의사항은 이 링크를 통해 문의해주세요:)"
안면윤곽수술비용 효과 궁금,"예전부터 턱 때문에 스트레스 였어서 언젠가 안면윤곽수술 꼭 받아야지 하고 생각했었거든요.사실 어릴 때는 다른 것보다 비용때문에 막혔었는데..이번에 휴가도 받았겠다 안면윤곽수술을 휴가기간동안해서 회복 어느정도 하고 출근하고싶어서요.근데 안면윤곽수술 하고나서 어떤 효과가 나타나는지,회복기간동안에는 어떻게 관리를 해줘야되는지 정확하게알고 안면윤곽수술 상담가고싶어서요. 답변 부탁드려요.","안녕하세요. 하이닥-네이버 지식iN 상담의 신인수 입니다.안면윤곽수술을 간단하게 설명하자면 치아교합과 관련없이 얼굴뼈를변형시켜서 얼굴형을 교정하는 수술입니다.​그러나 수술 방법은 개개인의 얼굴모양, 턱의 모양이 다르기 때문에달라질 수 있는 점 양해바랍니다. 또, 질문하신 것처럼 안면윤곽수술 후병원 내원 횟수 등은 환자마다 다를 수 있지만 수술부위 상태 확인과 진료를 위해 퇴원 후 5일에서 6일째 되는 날 하루를 오시면 되시겠구요.​​또, 입안 상처 확인 등을 위해 퇴원 후 2주쯤 될때 하루 등 총3~4번정도 방문하시게 될 수 있습니다. 개개인마다 달라질 수는 있습니다.안면윤곽수술은 생각보다 통증이 많지 않는 수술이며, 진통제로통증조절이 잘 됩니다. ​또, 수술 후 1~2일 정도는 통증이 심할수도 있고 출혈, 부정, 신경손상 등 수술 후에 나타날 수 있는 효과나 부작용증상은 개개인마다 다르게 나타날 수 있습니다.수술 후에 붓기를 적게하기 위해 압박용 얼굴 마스크를 착용하기도 하며,상체부위를 높게해서 수면을 취하는 것이 좋고 찜질도 도움이 되며 음식도물에서 미음 이런 순서로 단계적으로 음식을 바꾸시는게 좋으며 가글을해주시는 것도 안면윤곽수술 회복에 도움이 됩니다. 답변이 도움이 되었으면 합니다. 감사합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70110&docId=347481022&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=820&search_sort=3&spq=0
다리통증(뛰거나 계단 오를시),걷거나 뛰면 무릎아래쪽에 통증이 심합니다.종아리 뒤쪽보다는 앞쪽이 발등부분까지 저린듯한 느깜과함께 통증이 나타납니다.통증이 오기시작하면 뛰는것은 힘들고 걷는데도 지장이 있을정도입니다.계단을 오르거나 할때도 비슷한 증상이 나타납니다.어떤 원인이 있을 수 있고 어느 병원을 찾아가야 할까요?,"쾌차하세요.        
 



   광고 후 계속됩니다.       다음 subject author   
			취소
		                      0:00:00    
		재생
	    
		음소거
	         
	00:00
  
	00:16
 실시간     
		설정
	    
		전체 화면
	      
			해상도
		 자동 480p   
			자막
		 사용 안함  
			재생 속도
		 1.0x (기본)   해상도   
			자동 (480p)
		   
			480p
		   
			270p
		    자막 자막 추가  
	설정
   
			사용 안함
		      옵션  글자 크기    배경색    재생 속도   0.5x 1.0x (기본) 1.5x 2.0x    
        알 수 없는 오류가 발생했습니다.
     
                        도움말 보기
                       음소거 상태입니다. 
            도움말
        
            라이선스
         
				고화질 재생이 가능한 영상입니다.
				설정에서 해상도를 변경해보세요.
			 더 알아보기 
	0:00:00
             
접기/펴기```         ​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=347480535&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=821&search_sort=3&spq=0
소주35잔을 사람이 먹을수가 있기는 한가요?? 그외 소주관련 질문!!내공 100**,"1.소주 35잔을 2시간동안 사람이 먹을 수 있을까요??또한 소주35잔을 먹게되면 아무리 술에강한사람이라도건강에 무리가 갈수밖에 없겠죠??2.소주1병에 7잔이니 소주 35잔이면 총5병이맞죠? 3.소주 5잔을 연속으로 한번에 30초 이내로원샷하여 작은 크기의 소주 잔으로마시는것도 급성알코올중독에 해당되나요?또한 사망위함률은 어느정도되나요?4.소주를 동일하게 7잔으로 원샷하여마시는것과 7잔량을 소주1병을 병채로 원샷하여 마시는 것 취기차이가 서로 클까요?? 아님 별 차이없을까요?? 5.답변자분도 소주1병이상을 원샷해본적 있으신가요?만일 있으신경우에 마시고나서 어떻게되셨었나요?위급상황이 찾아왔었나요??6.1년에 한번씩 소주3잔을 안주와같이 시간간격을두고천천히 마시는것과 전혀 마시지않고 술을끊고 단주하고지내는 것 중에서 건강에는 당연히 전혀 안마시고끊고 지내는게 더 좋은건지 아니면 어쩌다한번씩적정량의 소주는 건강에 도움이 되는지 궁금합니다.여기에대해 잘 아시는분께서 답변해주세요7.평균적으로 소주 취기단계를 소주3잔부터 차례대로 나열하여알려주세요!!8.제가 예전에 술을먹고 알코올중독으로(현재는 퇴원했고 단주중) 병원에입원했을때 간호사실에서 알코올측정기를 눌렀을때 0.21%의 혈중알콜농도수치가 나왔는데 0.21이면 술을 대체 몇명이나 마신것에 해당되나요? 자세히 아시는 분께서 알려주세요9.술을 1년동안 안마시게되면 건강이 좋아지는 느낌이오나요? 만일 그런느낌이 온다면 어떤 변화가 몸으로서서히 느껴지는지 궁금합니다.10.우울할때 기분이 불쾌,잡생각,더러울때 짜증날때 열받을때사는게 힘들때 정신적으로 괴로울때 흥분될때미치겠을때 ,가단주후에도 많이 찾아왔는데 저만의 방법으로 독하게마음먹고 현재까지 술을먹지않고 있습니다.예전에는 이걸못참고 참기가힘들어서 금단증상도 나타나고 마지못해 결국 먹게되었거든요 하지만 지금은 입퇴원을 무려 4번씩이나 반복한끝에술을 끊게되었습니다 전부 병원입원기록을 합치면2년반~3년의 시간이 흘렀더라구요참 많이 힘들었는데 지금도 힘이드네요 ...그래도 술을 정말 독하게마음먹고 5개월동안 단주를하고 마시지않게되니 주변에서 저를아는 남여사람들이되게 반갑고 자랑스럽다고 말씀해주시고 제가 살이없는편인데 얼굴이 예전에 비해 많이 좋아졌다는얘기도 듣고 웃으면서 반겨주시고 잘하고있다고그러다보니 저도 기분이정말 좋았습니다.하지만 주변에서 저를 지나치게 괴롭히는것들때문에 정말미치겟더라구요 .... 갈망제약을 먹어도 그래요통원치료를 하고있어도 그래요 단주모임은 아직 가지않고 일만열심히 하고있는데단주모임에 아무래도 가봐야할것같아요...여기서 무너지면 다시 예전의삶으로 타락할게분명하니까요..단주 후 한 가지 바뀐게 있다면 정말 술먹는거말고다른곳에 돈을 써도 독하게맘먹고 기분좋게 일을해서그런지 돈이 금방금방 모이더라구요 엊그저께 39만원이었던거같은데 현재는 130만원의재산이 있습니다.저도 순간 이거실화냐 라는 소리가 나왔고 정말 실화여서 뿌듯했습니다 일하는곳에서 칭찬도받기도하고일도잘한다는 소리도듣고 그래서..저는 .... AA단주모임에 가게되면 꾸준히가게되면남여사람들과의 소통 및 친목교류 등을 위해 연락처도 교환하고 술생각이날때면 단톡이나 개인적인 문자나 통화를해서 서로에게 응원해주고 진실적인얘기도 하고 서로를 도와주고이렇게 하면서 지내고 싶은데 만일 그분들이 연락처를 교환하며 서로를위해 단주에 관련된 이야기들과친목다짐을 위한 방법으로 지내는것에 대해 허락수락한다면 괜찮은방법일까요??물론 제가 20대남성이다보니 나이대가 20대~30대사이의 남성 여성이라면 더욱 좋을것같습니다...도움되는 성의있는 솔직한 답변을 해주시는분께 바로 채택해드리겠습니다. 감사합니다...","1. 가능하지만 건강에는 무리갑니다​2. 8잔에 1병이니 4병 좀 넘네요. ​3. 알코올중독자는 가오상하게 소주잔에 안마십니다 ^^ 사망률은 희박합니다​4. 당연히 나발이 더 취하는데, 연달아 원샷은 거의 비슷하겠네요 ㅎ​5. 원샷한적 있구요 원샷 하고 난 다음에는 병을 거꾸로 해서 머리에 탈탈 터는게 관례입니다.     저는 위급상황 안오는데 술 못 마시는 사람이 그러면 위험하죠​6. 육체는 정신과 연관 됩니다 ~ 술을 못마셔서 스트레스 받으면 그게 건강에 더 안좋죠 ㅎ​7. 3잔은 귀요미구요 그 정도로 취할거 같으면 맥주 드세요 취기는 평균적으로 반 병(4잔)부터고 취하는 건     1병(8잔)부터 라고 생각합니다 ~ ​8. 0.21?????;;;; 몇 병인지는 몰라도 살아 계신게 다행이네요​9. 저는 그런 적 없었고 그런건 자주 과음하시는 분들 한테 해당되는 얘기 같습니다.     건강에는 좋겠죠. 하지만 강제적 금주는 정신에 좋지 않습니다. ​10. 사교모임은 뭐든간에 자존감 향상에 도움이 됩니다. 그 정도의 상태에서 다섯 달을 금주 하신거라면        무엇이든 할 준비가 됐다고 생각합니다 상대방에게 의존하는건 좋지 않구요.        도움을 청하세요 그게 사교모임이든 무슨 모임이던간에. 무엇보다 가장 중요한건 나를 잃지 않는겁니다 내 자신                                         이 뭘 하는가, 뭘 해야하는가, 누군가라는 질문을 스스로에게 계속 하세요. 힘들면 말하세요. 말할 사람이 없으면 어떻게 만들어서 말하시구요. 문제의 본질을 파악하시고 방법을 찾아야합니다. 님이 말씀하신 금주모임은 본질보단 방법 중 하나 인거 같네요. 모임 하시는 것도 나쁘지 않은 것 같습니다. 답변을 마무리 하면서 금주는 좋지만 무조건적인 금주는 좋지만은 않다 라는것이 제 개인적인 생각이네요. 파이팅하세요 ! 더 질문 하실거 있으시면 또 물어보세요 ㅎㅎ",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70602&docId=347480237&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=822&search_sort=3&spq=0
성장판 검사시 손목을 기준으로??손가락 마디를 기준으로하는지요?,중학생 아이손뼈 사진을 찍었는데요보통 성장판 판독을 할때 손가락 마디를 기준으로 하는지 손목 뼈를 기준으로 하는지요??촬영한 병원이 워낙 성장 주사를 권한다는 이야기를 들어서요손가락 뼈는 닫혀가는데손목뼈는 많이 여유가 있는편 이었거든요대게 기준을 어디 두고 판독하시는지요??,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다.​성장판 검사는 손목 또는 손가락 어느 하나를 보고 파악하는 것이 아니라,손목과 손가락 뼈에 위치한 성장판의 상태를 종합적으로 판단합니다.​남성의 경우 뼈나이가 약 17-18세,여성의 경우 뼈나이가 약15-16세로 확인되면 성장이 거의 마무리 되었다고 판단하게 되므로,최근 성장판 검사 결과에서 뼈나이가 몇살인지가 중요할 것으로 생각됩니다.​도움이 되었길 바랍니다. 감사합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70115&docId=347480216&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=823&search_sort=3&spq=0
"편도염 연달아서 세번씩 걸리는 경우가 있나요??? 원래는 1년에 한번 정도만 걸렸었는데, 2월 4일에 편도염으로 병원가서 처방 받고 약 먹고 다 나은지 며칠 안돼서 바로 또 편도가 부어서 2월 13일에 병원 갔다왔어요. 그리고 15일에 괜찮아져서 약 마지막으로 먹었는데 오늘 17일에 또 목이 엄청 아파요. 목감기 걸렸을 때 느낌이랑 다르게 딱 편도염 느낌이에요. 거울로 확인해보니까 편도염 걸렸을 때처럼 하얀 반점이 생긴 건 아니고, 아픈 쪽(왼쪽)만 조금 빨개요. 자주 긁으면 피부 벗겨지는 것같이 빨개요. 통증 하나도 없이 다 나았는데 또 왜 이런 걸까요??ㅠㅠㅠ 편도염 이렇게 자주 걸리는 경우도 있나요? 20대 초반이에요","... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",면역력이 약하고 피로하면 편도염은 줄기차게 재발합니다.학창시절부터 저도 편도염으로 응급실에 실려갈만큼 고생했고항생제와 이부프로펜같은 소염진통제를 복용해도 소용이 없었는데동료선생님이 목염증에는 프로폴리스가 최고라고 하시면서몇년전부터 드셨다는 남도향 프로폴리스를 알려주셨습니다.검색해보니 사람들이 많이 먹고 후기도 너무 좋아서 먹게됐는데어느순간 편도염이 사라지고 비염까지 좋아졌습니다.차가운거 먹으면 제일 안좋았습니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=347479930&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=824&search_sort=3&spq=0
사랑니 때문에 질문드립니다. 치과의사선생님분들 도와주세요.,"현재 사랑니가 삐져나온지 약8개월정도됐습니다.그동안 참고있다가 한번은 이가 시렸고, 잇몸통증으로 씹기 힘들정도였는데또 열심히 이 닦고, 껌을 많이 씹으니까 통증도 가라앉고 붓기도 좀 가라앉고 다시 아프지는 않은 상태입니다.문제는 제가 해외 거주 중입니다... 사랑니를 빼려면 귀국 후 빼는게 나을 것 같아서요.우선은 제 왼쪽 윗사랑니가 문제를 일으키고 있습니다. 나머지는 전부 숨어있어서 굳이 안 빼도 되는데이놈이 문제네요... 작년에 한국 치과에서 엑스레이 찍고 검진 받아본 결과 왼쪽 윗사랑니도 빼긴 빼야하는데 신경과 같이 있어서 상당히 어렵다고 합니다.현재 제 이 상태로 보아 빼는 것이 충분히 가능하고 안전하게 뺄 수 있는 상태인가요?... 의사가 어렵다고 해서요 ㅠ 그리고 보통 회복기간은 어느정도인지 궁금합니다. 엑스레이 사진 첨부하오니 소견 부탁드립니다. ㅠ 빼야하면 바로 귀국하고 다시 오려고 합니다.사랑니 때문에 스트레스가 너무 심해서 이렇게 올립니다. 도움 주셔서 감사합니다.",잇몸에 단단하게 박혀있어서 빼려면은잇몸이 자주 그렇게 아파서 헐렁해질때까지주기적으로 고통받아야되요 그거 견디기 힘드시면대학병원가서 빼는 방법밖엔 없어요..일반 치과에서는 빼기 힘든 상태입니다~~,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=702&docId=347479803&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=825&search_sort=3&spq=0
탈모유형에 따른 관리가 가능한 곳이 있을까요,최근에 스트레스가 극심해 지면서탈모가 시작되었는데요 어느 한 곳이빠지는게 아니라 중앙을 시작으로전체적인 탈모가 오는 것 같아요전문가가 아니니까 자세하게 설명하기는 어렵지만 머리카락이힘없이 주저앉아서 너무 볼품없이되었네요 이런 탈모유형은 무엇인지 알 수 있을까요? 탈모도유형에 따라 집중 치료하는게효과가 좋을 것 같은데 저같은경우는 어떻게 치료하면 좋을까요?,"탈모유형은 여러가지로 나눌 수 있고요 님은 전두성 탈모증일가능성이 있어보이네요 이 밖에 여성형증후성 비강성 노인성 휴지기 유전성 견인성 원형 지루성 탈모증이 있어요물론 관리는 유형에 따라 집중 치료되어야 효과가 좋지요 ​님과 같은 전두성 탈모증의 경우탈모 중에서도 가장 심각한 경우로전신탈모로 이어지기 전에 빠른 치료를 받는 것이 중요해요 하지만 정확한 진단을받은 것이 아니므로 빠른 시일내에 병원에내원해 보세요​그리고 삼탈모 카페에서 탈모유형에따라 어떻게 관리하면 좋을지도 알아보세요탈모샴푸에서 병원까지 탈모에 관한모든 정보를 이곳에서 얻으실 수 있을거예요​저는 탈모유형 중 원형탈모였고요삼탈모 카페에서 치료 잘하는 병원을알려줘서 치료 받고 있어요 확실히 치료받으면 좋아지긴 하더라고요 머리카락이빠질만큼 스트레스가 심하다면 스트레스를해소할 수 있는 방법도 좀 같이 병행해보세요​           삼탈모 -탈모,대머리,모발이식,헤어라... : 네이버 카페 탈모치료, 탈모예방, 탈모제품, 탈모약, 모발이식,헤어라인 등 탈모관련 정보를 공유하는 탈모카페 입니다. cafe.naver.com            ​",https://kin.naver.com/qna/detail.naver?d1id=5&dirId=5030103&docId=347479346&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=826&search_sort=3&spq=0
원무과 대해알고싶어요,1.원무과의 장점은 무엇인가요?2. 원무과와 일반사무직의 차이점을 알고싶어요3.원무과도 경력인정을 받으면 높은 급여를받는건가요?4.초봉부터 10년경력까지 평균연봉은 얼마나되나요물론 병원마다 다르겠지만 보통 어느정도 버는지알고싶어요,"답변자는 보건행정 1세대입니다.​질문자님의 질문 항목을 보면 원무행정을 단순한 경제활동으로만 보는 것 같아 아타깝습니다.모든 직업이 그렇듯이 본인이 좋아하는 영역을 직업으로 선택하면 행복합니다.그러나 병원행정이 그렇게 녹녹한 것은 절대 아닙니다.몸이 불편한 환자를 상대하는 서비스 직종이라 업무과정에 고뇌가 동반이 될 것입니다.​1.원무과의 장점은 무엇인가요?   : 장점은 별로 없습니다. 주관적인 견해로는 다른 직능보다는 의료가 연속성이 있다는 것입니다.제조업과는 달리 병원의 부도율은 비교적 낮은 편입니다.​2. 원무과와 일반사무직의 차이점을 알고싶어요   : 원무는 병원행정 중에서 환자진료와 관계되는 접수, 수납, 입퇴원관리 등의 일을 하는 곳입니다.일반사무와 달리 전문용어와 의학용어 등이 혼재되어 비전공자는 적응기간이 오래걸립니다.​3.원무과도 경력인정을 받으면 높은 급여를받는건가요?   : 다른 제조업이나 서비스직종보다는 중소병원은 급여가 매우 짭니다.​4.초봉부터 10년경력까지 평균연봉은 얼마나되나요물론 병원마다 다르겠지만 보통 어느정도 버는지알고싶어요   : 패스",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=347478840&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=827&search_sort=3&spq=0
보청기를 착용한지 얼마 안되었는데 동료의 엔터키를 세게 치는 소리에 소리가 귀에 세게 꽂히듣이 들립니다.,보청기를 착용한지 얼마 안되었는데 동료의 엔터키를 세게 치는 소리에 소리가 귀에 세게 꽂히듣이 들립니다. 제가 난청과 이명이 있는데 청력이나 청신경에 문제가 생겨 난청과 이명이 더 진행되지 않을지궁금합니다.보청기는 대학병원에서 스타X 보청기 최상급 바로 아래 것으로 맞추었습니다.불안함이 있어서 그러니 꼭 답변 좀 부탁 드립니다.,"'탁탁' 하는 엔터키 소리가 너무 자극적으로 들리시나요?엔터키를 쎄게 칠때만 그런 것이니 일단 적응을 해보시고...보름~한달 후에도 계속 그렇다면,보청기 판매처에서 재핏팅으로 조절 가능하실 겁니다.​핏팅으로 엔터키 소리의 특정 주파수 이득을 줄여하하는데,이는 대화음 영역과 겹치는 부분이 있어 보여 적절한 균형이 중요할 듯 합니다.​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=347477991&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=828&search_sort=3&spq=0
보청기를 착용한지 얼마 안되었는데 동료의 엔터키를 세게 치는 소리에 소리가 귀에 세게 꽂히듣이 들립니다.,보청기를 착용한지 얼마 안되었는데 동료의 엔터키를 세게 치는 소리에 소리가 귀에 세게 꽂히듣이 들립니다. 제가 난청과 이명이 있는데 청력이나 청신경에 문제가 생겨 난청과 이명이 더 진행되지 않을지궁금합니다.보청기는 대학병원에서 스타X 보청기 최상급 바로 아래 것으로 맞추었습니다.불안함이 있어서 그러니 꼭 답변 좀 부탁 드립니다.,"안녕하세요.​청각학전공 전문청능사인 노원구 벨톤보청기 손신규원장입니다.​난청인 상태에서 보청기를 착용하던 안하던 노화로인한 청력손실은 막을 수 없습니다.​문제는 보청기를 끼지 않으면 소리자극이 온전히 뇌로전달되지 않아 방치할경우 뇌의 청각인지(소리변별능력, 소리기억능력 등이)가 저하됩니다.​조기치매의 원인이 될수 있으며 나중에 보청기를 착용할경우 소리는 들리는데 별별능력이 저하되어 보청기 착용효과가 떨어짐으로 의사소통에 문제가 될 수있습니다.​보청기착용은 선택이 아닌 필수입니다.​엔터키 소리가 크게 들린다고 하셨는데 못들었던 소리를 듣게되면 상대적으로 크게 느껴지는 경우가 있습니다.​간혹 보청기 소리를 조절해주는 전문가에 따라 소리크기는 조금씩차이가 날수 있으나 보청기자체에서 너무큰소리를 제공하지 못하게 소리를 잡아주는 기능이 있으니 큰걱정은 안하셔도 될듯합니다.​이명같은 경우는 간혹 보청기 착용하신분들중에 개선이 되는 경우가 반반입니다. ​더안좋아지시는 분들도 더러 있긴하지만 소수입니다.​선택의 여지가 남아있다면 청각학을 전공한 청능사에게 관리 받는것이 좋습니다.​보통 청력검사 상담은 무료이니 부담 갖지 마시고 진짜 전문가를 찾아보심도 좋을 듯합니다.​http://www.audiologist.or.kr/03guide/s_2.php?q_addr1=           회원안내/청능사 현황 - 한국청능사협회 검색 검색 [총 173 청능사] 검색초기화 센터찾기 목록 지역 회원사 주소 회원명 상세보기 경기 스타키보청기 광명난청센터 경기 광명시 오리로 973 (광명동) 광천빌딩 3층 스타키보청기 강동훈 상세보기 충북 포낙보청기 청주센터 충북 청주시 상당구 상당로 17-1 (남문로1가) 1층 포낙보청기 강양기 상세보기 서울 스타키보청기 송파잠실센터 서울 송파구 송파대로 422 (송파동) 5층 스타키보청기 (기업은행건물 5층) 강영숙 상세보기 서울 독일지멘스보청기송파센터 서울 송파구 중대로 68 (문정동) 2층 지멘스보청기송파센터 강용구 상세보... www.audiologist.or.kr            청능사마다 능력이 다르니 신뢰가는 센터나 병원에서 구매 관리받으시기 바랍니다."
보청기를 착용한지 얼마 안되었는데 동료의 엔터키를 세게 치는 소리에 소리가 귀에 세게 꽂히듣이 들립니다.,보청기를 착용한지 얼마 안되었는데 동료의 엔터키를 세게 치는 소리에 소리가 귀에 세게 꽂히듣이 들립니다. 제가 난청과 이명이 있는데 청력이나 청신경에 문제가 생겨 난청과 이명이 더 진행되지 않을지궁금합니다.보청기는 대학병원에서 스타X 보청기 최상급 바로 아래 것으로 맞추었습니다.불안함이 있어서 그러니 꼭 답변 좀 부탁 드립니다.,"안녕하세요, 부산 가나안보청기&청각언어센터 입니다. ​보청기 사용기간이 얼마 안된 경우에는, 작은 소리에 민감하게 반응할 수 있습니다. 평소 잘 안들리던 생활 소음들이 보청기로 인해 크게 들려서 오히려 불편함이 생길 수 있답니다.​그러한 소리들은 어느정도 시간이 지나면서  적응이 되지만혹시나 엔터키 소리가 계속해서 신경쓰일 정도로 들린다면, 구매처에 가셔서 보청기 조절을 요청해보세요. 어떤 소리가 불편했는지 설명해 드리면 보다 편안하게 들을 수 있도록 다시 조절해 주실 겁니다. ^^​​"
