제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.02.22.|2020.02.26.&section=kin&page=1
"의병제대,현부심 공익","남동생이 면제는 바라지도 않고 공익만 되도 살 것 같다는데(현재 이등병이고 군대가서 우울증,공황장애가 생겼습니다.)어느정도 심각해야 공익 전환 가능한가요?내일 군병원에 간다는데 이 곳에서의 정신과 치료랑 검사 기록이 있으면 가능한가요?애가 너무 힘들어합니다.자세하고 올바른 정보 알려주세요.....ㅠㅠㅠ제발 부탁합니다ㅠㅠㅠ","현역병으로 복무중인 병사의 본인의 징신 및 신체적인 질병으로 더이상 현역병으로 복무하기어렵다는 판단을 복무 부대측에서 내리게 되면, 부대 지휘관 권한으로 해당 병사를 현역 복무부적합자 심의에 회부 시키게 되고, 이 현부심 심의 결과가 역종 변경으로 나오면 남은 복무 기간을 사회복무요원으로 복무 하게 되고, 현부심에서 퇴역 판정이 내려지면, 사실상 의병 전역을하게 됩니다.물론, 국군병원에서 동생분의 질병 상태에 대해 5급 판정을 내리면, 현부심이 아니라 국군병원\측에서 동생을 의무 조사에 회부 시켜 의병 전역 절차를 밟게 되지만 말입니다.​다만, 정신과 질병의 경우, 상태가 아주 심각한 정도가 아니면 국군병원에서 신체등급 판정을 내리기까지 상당한 시간이 소요 됩니다.따라서 대부분의 부대들은 다른 질병은 국군병원 4급 판정이 있어야만 현부심에 올리고 있지만, 정신과 질병의 경우에는 국군병원 4급 판정이 없어도 부대 지휘관 권한으로 현부심 회부 여부를 결정 하고 있고, 실제로 국군병원 4급 판정 없이 현부심에 회부 되어 사화복무요원으로 복무 전환판정을 받은 경우도 상당히 많습니다.​결론적으로 동생분의 사회복무요원 복무 전환은 동생이 복무중인 부대 지휘관이 현부심에 동생을회부 시켜 줘야 하고, 이 현부심에서 사회복무요원 복무 전환 결정이 내려져야 하는 것이기 때문에동생이 부대 간부(중대장)와 현부심 문제를 상의 해 봐야 합니다.또 부대측에서 동생분의 현부심 회부 문제에 긍정적인 핀단을 하게 되면, 국군병원 진료 기록, 부대내 상당사 상담 기록 그리고 그린캠프 입소등의 근거를 마련 하여 현부심에 회부 시킬 것으로 여겨지기 떄문에 부대측에서 요구 하는 과정을 잘 따르는 것이 좋습니다.어차피 현부심에 올라 가면 군의관 소견서 만큼 이나 부대 지휘관 확인서가 중요하게 작용 하기떄문에 부대측과의 관계도 좋게 이끌어 가는 것이 분명 도움이 됩니다..​결론적으로 현부심 문제는 부대 지휘관이 결정 해야 하는 것이기 떄문에, 일단은 중대장급 간부와상의 해야 합니다...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=603&docId=348304586&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=15&search_sort=3&spq=0
"의병제대,현부심 공익","남동생이 면제는 바라지도 않고 공익만 되도 살 것 같다는데(현재 이등병이고 군대가서 우울증,공황장애가 생겼습니다.)어느정도 심각해야 공익 전환 가능한가요?내일 군병원에 간다는데 이 곳에서의 정신과 치료랑 검사 기록이 있으면 가능한가요?애가 너무 힘들어합니다.자세하고 올바른 정보 알려주세요.....ㅠㅠㅠ제발 부탁합니다ㅠㅠㅠ",공황장애 생긴 현역병사는 군대에서도 달갑지않은 병사입니다.   - 관심병사 리스트에 올라감 현부심으로 나간다하면 간부들이 내심 좋아함이런 부분은 현부심 전문 변호사와 상담하셔서 진행하셔야합니다.​제 동기중에서도 현부심으로  나갈때 변호사와 진행해서 공익으로 빠졌습니다.공익으로 나가면 전역일이 늘어납니다. 병원가서 병원선생님한테 병원간부한테 현부심으로 어떻게 빠져나갈 수 있을까요 란 질문은​빵집에가서 과일 사는것과 같은소리입니다.현부심전문으로 하는 변호사와 상담하시고 하시길 연예인들 현부심 다 변호사입니다.
한쪽 눈꺼풀 떨림이 3주 이상 지속되는데 어느병원에 가봐야할까요..?,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",자율신경실조증인 것 같은데 심각한 거 아니니 너무 걱정마시고 일반 가정의학과나 내과에 가서 상담을 하셔도 될 것 같네요. 아마 마그네슘 같은 영양제를 먹으라 하지 않을까 싶어요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70112&docId=348302680&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=16&search_sort=3&spq=0
원인이 뭔지 모르겠어요,안녕하세요 현재 일본에서 유학생입니다. 지금 생활한지 약 2달 정도 되었는데 한달 조금 안되서 같이 일본으로 유학 온 여자친구에게 이별 통보를 받았습니다. 그런데 이게 참 웃긴게 여자친구가 어학교 바로 옆반이고 집도 바로 옆집이라서 통화하는 소리 까지 다 들립니다. 헤어지고 다음 날 부터 전여자친구가 제 앞에서 다른 남자랑 팔짱 끼고 가슴 만지고 어깨에 막 기대고 하는겁니다 그래서 막 스트레스를 받던 와중에 난 너를 아직 정리 못했으니깐 나에게도 조금만 적응 할 시간을 달라고 했더니 그게 자기랑 무슨 상관이냐면서 헤어졌으면 땡이라고 내가 니 기분까지 신경 쓸 필요는 없다고 하는거에요 그런 말을 자주 들으니 그때부터 속이 살살 울렁거리기 시작하고 어느날은 그런 일이 빈번해서 싸우다가 여자친구가 저를 왕따 시켜줄까 라고 협박하는거에요 전여자친구가 사교성도 좋고 막 스킨쉽고 자주 해서 남자들한테 인기가 많거든요 그걸로 저한테 막 왕따 시켜줄까 라고 하니깐 그 말에 충격 먹어서 그때부터 그 말이 생각 날때 마다 헛구역질 나오고 토하고 싶은거에요 근데 전여자친구는 아랑곳 하지 않고 계속 그런 식으로 행동 하니깐 지금은 물만 마셔도 토하고 머리가 너무 아파요 일본이라 딱히 스트레스를 풀 곳도 없고 제 이야기를 진지하게 들어 줄 친구도 없어요 꿈에서 조차 감옥에서 탈출 하는 꿈을 꿉니다 자기가 생각 없이 한 말 때문에 제가 이렇게 된 줄도 모르고 놀러 다니는 모습 보니깐 다 스트레스가 확 올라옵니다 그럴 때 마다 계속 토를 하고 싶어요 안보고 안듣는게 답인데 옆집 살고 학교도 같으니깐 안볼수가 없습니다 전여친 때문에 계속 스트레스 받은 뒤로 계속 입에 뭐만 들어가면 토하고 머리가 깨질듯이 아프고 그러네요 요즘은 숨도 잘 안쉬어져요 일본 병원에서는 몸에는 별 이상 없다고 하는데 왜 이러는지 모르겠어요 정말 스트레스가 원인일까요,안녕하세요지금 질문자님 증상 같은경우 과민성 증낭으로스트레스가 과하게 나타나면서 증상이 보이는것이구요그 부분은 정신적인 부분입니다우선 그 여자친구였던 그 분은 헤어지길 잘하신거 같습니다그 정도 인성이면 거의 쓰레기급이니까요그냥 저런 여여자 헤어져서 다행이다 생각하시고그 여자 신경쓰지 말고 본인이 더 열심히 공부하세요그 여자한테 복수는 님이 더 잘난사람이 되는거구요쿨하게 행동하세요아마 질문자님이 더 괜찮은듯 더 잘나가면그여자가 먼저 또 다가올 수도 있구요대신 그때는 멋있게 차주면 되는거구요스트레스 받지 마세요본인만 손해입니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70101&docId=348302365&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=17&search_sort=3&spq=0
발목인대파열로 인한 의가사,안녕하세요 군복무중인 군인입니다 제가 2018년도 12월에 왼쪽 발목인대파열이 생겼습니다 그래서 신검 재검도해서 2급나와서 현역입대를 했습니다 훈련소에서는 절뚝거리면서 훈련을 받았고 습관성다리가 접질러지는게 심해졌습니다 몇일전에 군병원을 갔다오니깐 발목인대파열이 2~3개정도(원래2개)되고 뼈사이에도 멍이 들어서 수술 제의를 받았습니다 의가사를 해야하는 부상인지 궁금해서 글을 올려봅니다. 그리고 수술을 하게 되면 정확히 어떤 수술을 해야하는지 궁금합니다.,안녕하세요.^^네이버 최고의 군전문 병무지식in 입니다^^​​우선 님의 질문에 답변을 드리자면해당질환으로는 의가사는 불가할듯합니다 ㅜㅜ그러나  군병원 군의관4급소견 받아현부진행해보는것도 고려해보세요궁금한 사항이 있으시면 상담해드릴께요                  ​​​신검.재검.귀가조치자.현부심.복무전환.복무부적응.생계유지병역감면.등의 병역 상담을 통해 고충에 대해 무료 상담 드립니다.​참고로 네이버 군전문행정사 지식인 답변은네이버 규정을 준수하며 법률에 위배되는불법성.개인정보노출.저작권침해.까페가입 유도 권유는 물론 홍보성.불법상품판매 게시물 등은 상담문의 일체를 절대적으로거부함을 재차 알려드립니다.​입대예정자 및 군장병들의 자신 건강에 맞는 군복무와 고충 상담만을 해드립니다^^​무료상담 업무시간은 평일09시~18시까지 입니다.휴일에는 군전문행정사가상담업무를 하지않으니양해 부탁드립니다 ^^,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60301&docId=348300154&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=18&search_sort=3&spq=0
발목인대파열로 인한 의가사,안녕하세요 군복무중인 군인입니다 제가 2018년도 12월에 왼쪽 발목인대파열이 생겼습니다 그래서 신검 재검도해서 2급나와서 현역입대를 했습니다 훈련소에서는 절뚝거리면서 훈련을 받았고 습관성다리가 접질러지는게 심해졌습니다 몇일전에 군병원을 갔다오니깐 발목인대파열이 2~3개정도(원래2개)되고 뼈사이에도 멍이 들어서 수술 제의를 받았습니다 의가사를 해야하는 부상인지 궁금해서 글을 올려봅니다. 그리고 수술을 하게 되면 정확히 어떤 수술을 해야하는지 궁금합니다.,발목인대파열은 수술치료가 가능한 것으로 알고 있습니다. 수술 이후에 정상적인 생활도 가능하고요. 상태가 어느 정도인지 정확하게 판단되지 않아 결과를 말하기는 어렵지만 웬만하면 치료 후 원대복귀합니다. 심각한 경우 의무심사에서 4급을 받아 사회복무요원으로 전환복무를 하게 될 수도 있습니다.
고양이 탈모인가요?,페르시안 친칠라 입니다4-5살 정도됐어요어느날 부턴가 뒷통수에 원래 털이 이렇게 없었나?싶게 핑크색 속살이 살짝 비치길래며칠 지켜보니 양쪽이 다 그래요혹시 탈모인가요..?정상일까요?,"스트레스일수도있고, 영양부족일수도있고, 호르몬변화 환경변화일수도 있고, 피부염, 피부병일수도 있습니다. 가만히 놔두시고 영양간식 주시고, 동물병원 방문해보세요~",https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80502&docId=348299966&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=19&search_sort=3&spq=0
고양이 탈모인가요?,페르시안 친칠라 입니다4-5살 정도됐어요어느날 부턴가 뒷통수에 원래 털이 이렇게 없었나?싶게 핑크색 속살이 살짝 비치길래며칠 지켜보니 양쪽이 다 그래요혹시 탈모인가요..?정상일까요?,각질이나 딱지가 있다면 피부병일 수도 있어요.아니면 스트레스로 인한 탈모일 수도 있구요.병원 꼭 가보세요~
단명사주인가요~~,3월4월 운세봐주세요주변인들과의 운세흐름봐주세요경자년 어떤운세인가요71세 기유대운 건강운흐름은어떤지요의견난에사주올려요,"/​​안녕하십니까 ?을산 이라고 합니다.​님의 사주를 보아님께서는 화운절에 정화의 기운으로매우 극왕하게 태어났습니다.​여기에 재성이라는 金기가 없는데 운에서 금이란 재성이 들어와도 녹여벌이는 형국이라 돈이나 여자문제와 관련하여  우려하는 바가 있겠습니다.​금년에는 그리고대운에서도  금운인 재운이 들어와 있어기대가 된다 할 것이며 기유대운이 오면 오히려 안정이 기대됩니다그러나 재운과 관련하여 후에 관리가 중요하다 할 것이며 단명은 아닙니다.​그리고 3월 4일 운세는 우선 심리적인 갈등이 고조되는 모습이 보이므로재성과 관련하여 다툼도 예견되니 유의하기 바랍니다.​더 궁금한 것이 있으면 아래를 참조하세요           전화운세상담 - 점사의달인 을산 신수·사주 060-600-2024 + 55번 운정비법(매화역수)의 신통함을 경험하세요 상담하기 인사말 및 경력사항 - 한국육임학회 육임학 강사 - 김종현 미래연구소에서 운정비법(매화역수)전수 - 육임서적""고귀명수""""육임수첩""등 발간 - 다수의 육임저서 편집 및 후학 양성중 성실함을 모태로 우선적으로 옆에있는 사람을 먼저 생각하고 언제나 배려해야 한다는 어머님의 영향으로 일찍이 명리학의 기초를 깨우치게되었으며 혜담 조윤조 선생께 명리학을 사사받음.운정비법과 매화역수를 연구하였고 그 신통함과 적중률은 가히 상상을 초월한다고 감히... ms.jeomsa.com            ​",https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31501&docId=348299481&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=20&search_sort=3&spq=0
단명사주인가요~~,3월4월 운세봐주세요주변인들과의 운세흐름봐주세요경자년 어떤운세인가요71세 기유대운 건강운흐름은어떤지요의견난에사주올려요,보통은 재생살운이 힘든데 이 경우는 년간에 편관이 귀하게 쓰이네요 . 당연히 편관이 다치는 천간 무기토운이 안좋을 수 있네요. 그나마시지 진토가 수창고라 이번 경술대운에 진술충하여 진토가 개고되어 수창고가 터져 조후가 그나마 이뤄졌는데 71세 기유대운이 천간 계수를 기토가 극하고 여태 이어오던 수기운이 마르는 대운이라 조금 걱정은 되지만 원래 수라는 기운이 세상의 경험들을 다 가지는 기운이라 나이가 어느정도는 해결해 줄수 있습니다. 돈에는 큰 욕심은 부리지 마시고 병원하고 친하게 지내시면서 봉사활동을 많이 하시는게 좋습니다. 또 수기운이 관에 해당되니 라이온스 클럽이나 하다못해 동호회라던 안되면 노인정이라도 힘드시지만 명예회장직이라도 맡으시는게 수기운 개운법이 될 수 있습니다.적당한 운동도 하시면서 꾸준한 건강검진으로 건강하세요. 예전에나 명리로 수명을 가늠했었지 평균수명이 늘어난 것은 명리의 힘이 아니라 의료기술의 발달입니다.
입술안에 어느날 점이 생겼어요,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",점액낭 종이 생긴 것으로 보입니다. 대학병원이나 종합병원(3차 병원)이나 2차 병원 이비인후과 진료받아야 합니다.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=348297325&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=21&search_sort=3&spq=0
습관적인 과식 복부중앙 복통,"저가 그렇게 많이 폭식까진 아닌데 평소에 과식을 좀 하는 편입니다. 일단 지금까지 술담배는 안 하고 고기도 처방에 맞게 절제중에 있구요, 조금 어렸을 때만 하더라도 과식했다고 소화 때쯤에 복통이 있진 않았는데 괜찮을 땐 괜찮다가 어느 날은 복부 중앙이랑 배 거의 전체가 콕콕 찌르듯이 아픕니다. 내과랑 감기 병원에서 약 처방만 일단 2번 받은 상태인데 약을 먹어도 나아지거나 그런 건 아니라서 지식인에 글 올려봅니다ㅠㅠ공복에 발효유랑 견과류 먹는 것까진 좀괜찮은데 과식하지 않고 절식하는 게 답인가요..? 어떤 습관을 가지는 게 옳은 건가요~",과식을 하먼 음식물이 다 소화되지 않고 위에서 장으로 그대로 내려가는데요 그러면 장에서 이 소화되지 않은 음식물이 억지로 발효 분해되면서 가스가 많이 발생하고 장이 아프고 불편하게 됩니다 그래서 나타나는 증상 입니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=348296914&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=22&search_sort=3&spq=0
